"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Bagirov Vladimir (LAT)","1-0","D87","2560","2515","","","40 Ch","1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.d4 g6 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 c5 8.Ne2 O-O 9.O-O Nc6 10.Be3 Qc7 11.Rc1 Rd8 12.f4 Bg4 13.f5 gxf5 14.h3 cxd4 15.cxd4 Bxe2 16.Qxe2 Qg3 17.Rf3 Qh4 18.Rxf5 Nxd4 19.Bxf7+ Kh8 20.Bxd4 Bxd4+ 21.Kh1 Rac8 22.Rcf1 Rf8 23.Qd3 Bg7 24.e5 Rcd8 25.Qf3 Qb4 26.Qg3 Qe4 27.Be6 Rxf5 28.Bxf5 Qxe5 29.Qh4 h6 30.Qg4 Qf6 31.Bd3 Rxd3 32.Qc8+ 1-0')"">","o_194720","","",""
"","","","Jayveel","eez2fool","0-1","","1240","1448","","","","","l_194720","              4|3","35","time"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Dzindzichashvili Roman (USA)","1-0","B42","2560","2500","","","40 Ch","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Bd3 Nf6 6.O-O d6 7.Nc3 Be7 8.Be3 b5 9.f4 b4 10.Nb1 Bb7 11.Nd2 Nbd7 12.Qf3 Nc5 13.h3 O-O 14.g4 Nfd7 15.Kh2 Rc8 16.Rf2 a5 17.Rd1 Na4 18.b3 Nb2 19.Rg1 Nxd3 20.cxd3 Rc3 21.g5 Rxd3 22.Qe2 Nc5 23.f5 e5 24.N4f3 f6 25.Rfg2 Kh8 26.gxf6 Bxf6 27.Ng5 Rxe3 28.Qxe3 Qe7 29.Rg4 h6 30.Ngf3 Kh7 31.Nc4 Qc7 32.h4 d5 33.exd5 Bxd5 34.Kh3 Re8 35.Rd1 Bxf3 36.Qxf3 Rd8 37.Rgg1 Rd4 38.Rxd4 exd4 39.Re1 Qd7 40.Qh5 Be7 41.Qf7 Qb7 42.Nd2 1-0')"">","o_194721","","",""
"","","","may26","Athur","0-1","","1200","1215","","","","","c_194721","3 days","3","time"
"","","","Computer3-HARD","Noz-4","","","2206","962","","","","","l_194721","              5 min","11","checkmate"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Furman Semen (RUS)","1/2-1/2","E17","2560","2520","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.d5 exd5 8.Nd4 Nc6 9.cxd5 Nxd4 10.Qxd4 c5 11.Qd2 d6 12.Nc3 a6 13.b3 b5 14.Bb2 b4 15.Nd1 a5 16.Ne3 Ne8 17.a4 Bf6 18.Rac1 Bxb2 19.Qxb2 Nf6 20.Qc2 Re8 21.Rfd1 1/2-1/2')"">","o_194722","","",""
"","","","DeepFish","I_M_Nameless","1-0","","1641","1461","","","","","l_194722","              1 min","24","time"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Kapengut Albert Z (BLR)","1/2-1/2","A61","2560","2485","","","40 Ch","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.Bg5 h6 8.Bh4 g5 9.Bg3 Nh5 10.e3 Nxg3 11.hxg3 Bg7 12.Bd3 Nd7 13.Qc2 Qe7 14.O-O h5 15.Bf5 g4 16.Nd2 a6 17.a4 Ne5 18.Bxc8 Rxc8 19.f4 gxf3 20.Nxf3 Nxf3+ 21.Rxf3 Rc7 22.Raf1 Qe5 23.Qf2 Bh6 24.Kh1 Kd8 25.e4 Rg8 26.Rf5 Qxg3 27.Qxg3 Rxg3 28.e5 dxe5 29.d6 Rc6 30.Rxf7 Rg4 31.R1f6 Rh4+ 32.Kg1 Be3+ 33.Kf1 Rf4+ 34.Ke2 Bd4 35.Rf8+ 1/2-1/2')"">","o_194723","","",""
"","","","tryN2improve","Alajbegnick","0-1","","1119","1099","","","","","l_194723","              10 min","11","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Kuzmin Gennadi P (UKR)","1/2-1/2","A15","2560","2520","","","40 Ch","1.Nf3 Nf6 2.c4 b6 3.g3 Bb7 4.Bg2 e5 5.d3 Bb4+ 6.Nbd2 O-O 7.O-O Re8 8.e4 c6 9.a3 Bxd2 10.Bxd2 d5 11.Bc3 dxc4 12.Nxe5 cxd3 13.Qb3 Qc7 14.Nxd3 Nbd7 15.f3 Rad8 16.Rfe1 Ba6 17.Qc2 Bxd3 18.Qxd3 Ne5 19.Qe2 c5 20.Rad1 c4 21.Rxd8 Rxd8 22.Bxe5 Qc5+ 23.Kf1 Qxe5 24.Qxc4 Qxb2 25.e5 Nd5 26.f4 Qd2 27.Bxd5 Qxd5 28.Qxd5 Rxd5 29.Rc1 1/2-1/2')"">","o_194724","","",""
"","","","steve4u","THE_CHESS_NAZI","1-0","","1196","959","","","","","l_194724","              4|4","27","checkmate"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Rashkovsky Nukhim N (RUS)","1-0","E82","2560","2430","","","40 Ch","1.c4 g6 2.d4 Nf6 3.Nc3 Bg7 4.e4 O-O 5.Be3 d6 6.f3 b6 7.Bd3 a6 8.Nge2 c5 9.e5 Ne8 10.Be4 Ra7 11.dxc5 bxc5 12.Bxc5 Rd7 13.Be3 Bb7 14.Bxb7 Rxb7 15.Qd2 Bxe5 16.O-O Nc6 17.Rad1 Bg7 18.b3 Qa5 19.Bh6 Bxh6 20.Qxh6 Nf6 21.Rd2 Nb4 22.Rfd1 Rc8 23.Qe3 Qc5 24.Kf2 h5 25.Qxc5 Rxc5 26.Nf4 g5 27.Nfd5 Nbxd5 28.Nxd5 Kg7 29.Ke3 a5 30.Nc3 Rb8 31.Kd4 Kg6 32.Re1 Rb7 33.Ne4 Rc6 34.Kc3 Rb5 35.Nxf6 Kxf6 36.Red1 Ke6 37.Rd5 Rcc5 38.Re1+ Kd7 39.a4 Rxd5 40.axb5 Rf5 41.Ra1 Kc7 42.Rxa5 Re5 43.b4 Kb7 44.Kd3 Re1 45.c5 Rc1 46.c6+ Kb6 47.Ra8 d5 48.Rb8+ Kc7 49.Rb7+ Kd6 50.Rd7+ Ke6 51.Rd8 1-0')"">","o_194725","","",""
"","","","kaiserIV","praveku","0-1","","1310","1182","","","","","l_194725","              5 min","22","time"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Razuvaev Yuri S (RUS)","1/2-1/2","B10","2560","2490","","","40 Ch","1.e4 c6 2.d3 d5 3.Nd2 g6 4.g3 Bg7 5.Ngf3 e5 6.Bg2 Ne7 7.O-O O-O 8.b4 Bg4 9.h3 Bxf3 10.Nxf3 Nd7 11.a4 Qc7 12.Qe2 a5 13.bxa5 Rxa5 14.Bd2 Ra6 15.a5 d4 16.h4 Nf6 17.Rab1 c5 18.Rb5 Ne8 19.h5 Nd6 20.Rbb1 c4 21.hxg6 hxg6 22.Ng5 c3 23.Bc1 Bf6 24.Qg4 Kg7 25.f4 Bxg5 26.Qxg5 f6 27.Qh4 Rh8 28.Qg4 Nf7 29.Qf3 Rf8 30.g4 Rxa5 31.g5 fxg5 32.f5 gxf5 33.exf5 Kf6 34.Rxb7 Qd6 35.Qh5 Rg8 36.Be4 Ra1 37.Kg2 Rxc1 38.Rxc1 Rh8 39.Qf3 g4 40.Qg3 Nd5 41.Rh1 Ne3+ 42.Kf2 Rxh1 43.Bxh1 Kg7 44.Bf3 Kf8 45.Bxg4 Qh6 46.Rb8+ Ke7 47.Rb7+ Kf8 48.Rb8+ 1/2-1/2')"">","o_194726","","",""
"","","","guisadiovic","LyubomirGT","draw","","1636","1696","","","","","l_194726","              3 min","68","draw"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Shamkovich Leonid (USA)","1/2-1/2","E41","2560","2535","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.Nge2 cxd4 7.exd4 d5 8.O-O dxc4 9.Bxc4 O-O 10.a3 Be7 11.Bf4 Bd6 12.Qd2 Bxf4 13.Qxf4 b6 14.Rad1 Ne7 15.Qf3 1/2-1/2')"">","o_194727","","",""
"Baku (Azerbaijan)","1972.??.??","13","Balashov Yuri S (RUS)","Tal Mikhail (LAT)","0-1","E08","2560","0","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 Be7 5.Bg2 O-O 6.O-O Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2 Ba6 10.Nbd2 c5 11.e4 dxc4 12.bxc4 cxd4 13.e5 d3 14.Qxd3 Nxe5 15.Qc2 Qd3 16.Qa4 Nxf3+ 17.Bxf3 Qxd2 18.Bxf6 Bxf6 19.Qxa6 Bxa1 20.Bxa8 Bd4 21.Bf3 g6 22.Qxa7 Rd8 23.Kg2 Bc5 24.Qc7 Rd6 25.a4 Qa2 26.Qb7 Qxa4 27.Be2 Qc2 28.Qf3 Rd2 29.Re1 Kg7 30.Kf1 Bd4 31.h4 h5 32.Kg2 e5 33.Kf1 Bc5 34.Rd1 Rxd1+ 35.Bxd1 Qxc4+ 36.Be2 Qd4 37.Kg2 e4 38.Qf4 Qd5 39.Kf1 Bd6 40.Qe3 Bc5 41.Qc3+ Bd4 42.Qc4 Qe5 43.Kg2 Bc5 44.Bd1 Qf6 45.Qe2 Qd4 46.Bc2 f5 47.Bb3 b5 48.Bc2 b4 49.Bb3 Qc3 0-1')"">","o_194728","","",""
"","","","andrew414314","Lampingasan","1-0","","1384","1537","","","","","l_194728","              15 min","12","game abandoned"
"Baku (Azerbaijan)","1972.??.??","?","Balashov Yuri S (RUS)","Zhidkov Valery S (UKR)","0-1","B02","2560","2412","","","40 Ch","1.e4 Nf6 2.e5 Nd5 3.Nc3 Nxc3 4.dxc3 d6 5.Nf3 dxe5 6.Qxd8+ Kxd8 7.Nxe5 Ke8 8.Be3 Nd7 9.Nc4 Nb6 10.O-O-O e6 11.Nxb6 axb6 12.Bb5+ c6 13.Bxb6 cxb5 14.Rd8+ Ke7 15.Rhd1 f6 0-1')"">","o_194729","","",""
"","","","AUL","Pinoy53","1-0","","1419","1214","","","","","l_194729","              10 min","40","time"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Alburt Lev O (USA)","1-0","A05","2585","2450","","","40 Ch","1.Nf3 Nf6 2.g3 b5 3.Bg2 Bb7 4.O-O c5 5.d3 e6 6.e4 d6 7.a4 b4 8.Nbd2 Nfd7 9.Nc4 Nc6 10.Bg5 Qc7 11.Nfd2 g6 12.Bf4 Nd4 13.c3 bxc3 14.bxc3 Nc6 15.a5 Ba6 16.e5 d5 17.Bxd5 exd5 18.e6 Nde5 19.Nxe5 Nxe5 20.Bxe5 1-0')"">","o_194730","","",""
"","","","izmira","Iran-is-Iran","","","1272","1300","","","","","l_194730","              20 min","22","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Bagirov Vladimir (LAT)","0-1","C00","2585","2515","","","40 Ch","1.e4 e6 2.Qe2 c5 3.g3 Nc6 4.Bg2 Nge7 5.h4 d5 6.d3 b6 7.Nc3 Nd4 8.Qd1 Bb7 9.h5 Qd7 10.Bf4 dxe4 11.dxe4 Nec6 12.Nh3 h6 13.O-O Be7 14.Rc1 O-O-O 15.Re1 g5 16.hxg6 fxg6 17.g4 e5 18.Be3 Bg5 19.Nd5 Ne6 20.c3 Kb8 21.Qf3 Bxe3 22.fxe3 Ng5 23.Qg3 Bc8 24.Nf2 Qg7 25.b4 c4 26.Rcd1 h5 27.b5 Na5 28.Qh4 Nf3+ 29.Bxf3 hxg4 30.Qf6 Qxf6 31.Nxf6 gxf3 32.N2g4 Rdf8 33.Kf2 Nb7 34.Kg3 Bxg4 35.Nxg4 Nc5 36.Nxe5 Nxe4+ 37.Kg4 Nf2+ 38.Kg3 Nxd1 39.Nd7+ Kc7 40.Nxf8 Rxf8 41.Rxd1 f2 42.Rf1 Kd6 43.Rxf2 Rxf2 44.Kxf2 Ke5 45.Kf3 Kf5 46.e4+ Ke5 47.Ke3 g5 48.Kf3 g4+ 49.Ke3 g3 50.Kf3 g2 51.Kxg2 Kxe4 0-1')"">","o_194731","","",""
"","","","BLUE-SKY","ingco","0-1","","1619","1812","","","","","c_194731","2 weeks","32","checkmate"
"","","","Eypadilla","chizhik","1-0","","1588","1624","","","","","l_194731","              5|3","31","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Balashov Yuri S (RUS)","1/2-1/2","A07","2585","2560","","","40 Ch","1.Nf3 Nf6 2.g3 d5 3.Bg2 Nc6 4.d4 Bf5 5.c4 e6 6.O-O Be7 7.Nc3 Ne4 8.cxd5 exd5 9.Nd2 Nf6 10.Nb3 h6 11.Bf4 O-O 12.Rc1 Qd7 13.f3 Rad8 14.g4 Bh7 15.Bg3 Bd6 16.Qd2 Ne7 17.Bxd6 cxd6 18.e3 Ne8 19.Qe2 f5 20.h3 Nf6 21.Rce1 a6 22.Nc1 Kh8 23.Nd3 Rde8 24.Qd2 g5 25.Nf2 h5 26.Qd1 Ng6 27.f4 gxf4 28.g5 fxe3 29.gxf6 exf2+ 30.Kxf2 Nf4 31.Nxd5 Nxg2 32.Kxg2 Qf7 33.Nf4 Qxf6 34.Qxh5 Rg8+ 35.Kh2 Rxe1 36.Rxe1 Qxd4 37.Qh4 Qxb2+ 38.Re2 Qa1 39.Rg2 Rxg2+ 40.Nxg2 Qe5+ 41.Nf4 Kg7 42.a4 d5 43.a5 d4 44.Qg3+ Kf7 45.h4 Ke8 46.h5 Kf7 47.h6 Qf6 48.Qh3 Qd6 49.Qb3+ Kf8 50.Kg3 Qxh6 51.Qb4+ Ke8 52.Qxd4 Qg5+ 53.Kf2 Qh4+ 54.Ke3 Qe7+ 55.Kf2 Bg8 56.Qh8 Qc5+ 57.Kf3 Qa3+ 58.Kf2 Qa2+ 59.Kg3 Qf7 60.Qe5+ Kf8 61.Kf2 Qa2+ 62.Ke3 Qb3+ 63.Kd2 Qb4+ 64.Kc1 Qc4+ 65.Kd2 Qa2+ 66.Kc1 Qc4+ 1/2-1/2')"">","o_194732","","",""
"","","","realbigdady","Computer3-HARD","","","1132","2206","","","","","l_194732","              5 min","19","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Dzindzichashvili Roman (USA)","1-0","B40","2585","2500","","","40 Ch","1.e4 c5 2.Nf3 e6 3.d3 Nc6 4.g3 d5 5.Qe2 Nf6 6.Bg2 Be7 7.O-O O-O 8.e5 Nd7 9.c4 Nb6 10.Bf4 Bd7 11.h4 Nd4 12.Nxd4 cxd4 13.Nd2 Bc6 14.Rad1 Na4 15.Nb3 dxc4 16.dxc4 Bc5 17.Bxc6 bxc6 18.Nxc5 Nxc5 19.Be3 d3 20.Qg4 Qe7 21.Bg5 1-0')"">","o_194733","","",""
"","","","milkmann","sennamohan","1-0","","1313","1287","","","","","l_194733","              3 min","22","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Kapengut Albert Z (BLR)","1-0","E90","2585","2485","","","40 Ch","1.c4 Nf6 2.Nf3 g6 3.Nc3 Bg7 4.e4 O-O 5.d4 d6 6.h3 e5 7.d5 Na6 8.Bg5 h6 9.Be3 Nc5 10.Nd2 Nh7 11.b4 Na6 12.a3 f5 13.Nb3 Nf6 14.c5 Nxe4 15.Nxe4 fxe4 16.Bc4 Qe8 17.c6 bxc6 18.dxc6+ Be6 19.Bxe6+ Qxe6 20.Na5 d5 21.Qb3 Rf6 22.O-O Rd8 23.Nb7 Re8 24.b5 d4 25.Qxe6+ Rexe6 26.Bd2 Bf8 27.Rfc1 Nb8 28.Nc5 Bxc5 29.Rxc5 Rf5 30.Re1 Ref6 31.Rxe4 Rxf2 32.Bxh6 d3 33.Rd5 Re2 34.Rexe5 Nxc6 35.bxc6 Rxe5 36.Rxe5 Rxc6 37.Be3 Rc3 38.Kf2 Kf7 39.a4 Rc2+ 40.Kf3 Kf6 41.Rd5 1-0')"">","o_194734","","",""
"","","","arashph","djmdilithium","1-0","","1274","1430","","","","","l_194734","              5 min","21","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Kuzmin Gennadi P (UKR)","1-0","A35","2585","2520","","","40 Ch","1.b3 e5 2.Bb2 d6 3.g3 Nf6 4.Bg2 Be7 5.c4 O-O 6.Nc3 c5 7.Nf3 Nc6 8.O-O Bf5 9.h3 a6 10.d3 Qc8 11.Kh2 Bd8 12.Nd2 Be6 13.f4 exf4 14.gxf4 Ne8 15.Nf3 Bf6 16.Qd2 Qd8 17.Ng5 Bf5 18.Nge4 Bh4 19.e3 Nf6 20.Bf3 Re8 21.Rg1 Rb8 22.Raf1 Ne7 23.Ba1 Ng6 24.Ng3 Bd7 25.e4 Qc8 26.Bg2 h6 27.Nd5 Qd8 28.Bf3 Nxd5 29.cxd5 Nxf4 30.Qxf4 Bg5 31.Qxd6 Be7 32.Qe5 Bf6 33.Qh5 Bg5 34.Bg2 g6 35.Qf3 f5 36.e5 1-0')"">","o_194735","","",""
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Razuvaev Yuri S (RUS)","1/2-1/2","B17","2585","2490","","","40 Ch","1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Ne5 Be6 8.c4 Nd7 9.Bf4 Nxe5 10.Bxe5 Qa5+ 11.Qd2 Qxd2+ 12.Kxd2 f6 13.Bg3 O-O-O 14.Kc3 Bf5 15.b4 g5 16.Re1 e5 17.dxe5 Bg7 18.e6 Rhe8 19.e7 Rd7 20.c5 Rdxe7 21.Rxe7 Rxe7 22.Bc4 Bd7 23.Bd6 f5+ 24.Kb3 1/2-1/2')"">","o_194736","","",""
"","","","Megusto","BombasticMonastic","0-1","","1338","1590","","","","","l_194736","              1 min","34","checkmate"
"Baku (Azerbaijan)","1972.??.??","17","Bronstein David I (RUS)","Tal Mikhail (LAT)","0-1","A01","2585","0","","","40 Ch","1.b3 d5 2.Bb2 Bg4 3.h3 Bh5 4.Nf3 Nd7 5.e3 Ngf6 6.Be2 e6 7.d3 Bd6 8.Nbd2 Qe7 9.a3 c6 10.c4 O-O 11.g4 Bg6 12.Nh4 Ne8 13.Nxg6 fxg6 14.h4 b5 15.g5 bxc4 16.dxc4 e5 17.b4 a5 18.c5 Bb8 19.Qa4 Qe6 20.Rg1 Nc7 21.Bg4 Qf7 22.O-O-O axb4 23.Qxc6 bxa3 24.Qxd7 axb2+ 25.Kxb2 Ba7 26.Qxf7+ Rxf7 27.Rgf1 Bxc5 28.Nb3 Ba3+ 29.Kc2 Re7 30.Kd3 Rb8 31.Na5 e4+ 32.Kd4 Rb4+ 33.Kc5 Rb5+ 34.Kc6 Rxa5 35.Ra1 Rc5+ 36.Kb6 Na8+ 37.Ka6 Rc6+ 38.Kb5 Rb6+ 39.Ka5 Ra7# 0-1')"">","o_194737","","",""
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Tukmakov Vladimir B (UKR)","1/2-1/2","A02","2585","2560","","","40 Ch","1.b3 b6 2.Bb2 Bb7 3.e3 Nf6 4.f4 g6 5.Nf3 Bg7 6.g3 O-O 7.Bg2 c5 8.O-O Nc6 9.a4 d6 10.Na3 a6 11.Qe2 Rb8 12.d3 Ba8 13.c4 e6 14.Rfd1 Qe7 15.e4 Nd7 16.Bxg7 Kxg7 17.Nc2 e5 1/2-1/2')"">","o_194738","","",""
"","","","m8888","Drew4723","0-1","","1106","1241","","","","","l_194738","              20 min","45","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Bronstein David I (RUS)","Zhidkov Valery S (UKR)","1-0","B27","2585","2412","","","40 Ch","1.e4 c5 2.Nf3 g6 3.d4 cxd4 4.Qxd4 Nf6 5.Bb5 Qa5+ 6.Qc3 Qd8 7.Bc4 e6 8.e5 Ne4 9.Qd3 f5 10.Nc3 Nxc3 11.bxc3 Nc6 12.O-O Bg7 13.Re1 Qa5 14.Bb5 O-O 15.a4 Qc7 16.Bxc6 Qxc6 17.Nd4 Qd5 18.Nb5 Qxd3 19.cxd3 d5 20.exd6 a6 21.Nc7 Bxc3 22.Nxa8 Bxa1 23.Bg5 Bd4 24.Be7 Rf7 25.Rc1 Bd7 26.Rc7 Bxa4 27.Rc4 Bc6 28.Rxd4 1-0')"">","o_194739","","",""
"","","","zwinkster123","mrrobotoad","0-1","","760","1179","","","","","l_194739","              5 min","14","checkmate"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Alburt Lev O (USA)","1-0","A57","2500","2450","","","40 Ch","1.Nf3 Nf6 2.d4 c5 3.d5 b5 4.c4 g6 5.cxb5 a6 6.b6 d6 7.Nc3 Nbd7 8.b7 Bxb7 9.e4 Bg7 10.Be2 O-O 11.O-O Qc7 12.Bf4 Rab8 13.Qd2 Bc8 14.Rfe1 Qa5 15.Rab1 Nb6 16.e5 Nh5 17.Bh6 Bg4 18.Bxg7 Nxg7 19.exd6 exd6 20.b4 cxb4 21.Ne4 f5 22.Qh6 Ne8 23.Nfg5 Rb7 24.Ne6 Rff7 25.Bxg4 fxg4 26.Nd8 Nxd5 27.Nxb7 Rxb7 28.Nc5 Re7 29.Ne6 Ng7 30.Nxg7 Rxg7 31.Re8+ Kf7 32.Rbe1 Qxa2 33.Qg5 1-0')"">","o_194740","","",""
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Bagirov Vladimir (LAT)","1/2-1/2","A11","2500","2515","","","40 Ch","1.c4 Nf6 2.Nf3 c6 3.g3 d5 4.Bg2 dxc4 5.Qc2 b5 6.b3 cxb3 7.axb3 Bb7 8.Ba3 a6 9.O-O g6 10.d4 Bg7 11.Nbd2 O-O 12.e4 a5 13.e5 Nd5 14.Ne4 b4 15.Bb2 Ba6 16.Rfe1 Bb5 17.e6 f6 18.Nc5 Ra7 19.h4 Bh6 20.Bh3 Nc7 21.Bg2 Nd5 22.Nh2 Bg7 23.Ng4 Kh8 24.Bf3 Nc3 25.Qd2 Rg8 26.Bxc3 bxc3 27.Qxc3 h5 28.Ne3 f5 29.Rad1 Na6 30.Nxa6 Rxa6 31.Ng2 a4 32.Nf4 Bf6 33.Qe3 Qf8 34.d5 a3 35.d6 a2 36.d7 Qg7 37.d8Q Rxd8 38.Rxd8+ Kh7 39.Nh3 a1Q 40.Rxa1 Rxa1+ 41.Kg2 Bf1+ 42.Kh2 Bxh3 43.Kxh3 Qh6 44.Qxh6+ Kxh6 45.Bxc6 Rb1 46.Rd3 Kg7 47.Kg2 Be5 48.f4 1/2-1/2')"">","o_194741","","",""
"","","","Danik_Horvath1983","nightdweller","","","1389","1589","","","","","c_194741","1 week","52","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Furman Semen (RUS)","0-1","A07","2500","2520","","","40 Ch","1.Nf3 Nf6 2.g3 d5 3.Bg2 Bf5 4.O-O e6 5.d3 Be7 6.Nbd2 h6 7.c4 c6 8.b3 Nbd7 9.Bb2 O-O 10.Rc1 Bh7 11.Rc2 Bd6 12.Qa1 Re8 13.Rfc1 e5 14.cxd5 cxd5 15.Ne1 Qe7 16.Nf1 Nb6 17.Ne3 d4 18.Nc4 Nxc4 19.Rxc4 Bf5 20.Nf3 Be6 21.R4c2 Nd5 22.a3 Rad8 23.Nd2 Bb8 24.Ne4 b6 25.b4 f5 26.Nd2 Bf7 27.Rc6 Qd7 28.b5 Ne7 29.a4 Nxc6 30.Bxc6 Qe6 31.Bxe8 Qxe8 32.Rc2 Bd5 33.Qc1 Kh7 34.f3 Bb7 35.Ba3 Qe6 36.Bb4 Rg8 37.Qa3 Re8 38.Qc1 Qg6 39.a5 e4 40.Qf1 exd3 41.exd3 Re3 42.a6 Bd5 43.Rc8 Qe6 44.Rc1 Qe8 0-1')"">","o_194742","","",""
"","","","tirc","carl_ryanshylover","","","1228","1192","","","","","l_194742","              3 min","11","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Kapengut Albert Z (BLR)","1/2-1/2","D02","2500","2485","","","40 Ch","1.Nf3 Nf6 2.g3 d5 3.Bg2 c5 4.O-O Nc6 5.d4 Bg4 6.Ne5 cxd4 7.Nxg4 Nxg4 8.e3 Nf6 9.exd4 e6 10.c3 Bd6 11.Qe2 O-O 12.Nd2 Qc7 13.Nb3 Rae8 14.Bg5 Nd7 15.Be3 Na5 16.Nd2 b5 17.b4 Nc4 18.Nxc4 Qxc4 19.Qxc4 bxc4 20.a4 a5 21.Rfb1 Ra8 22.Bf3 Rfb8 23.Bd2 1/2-1/2')"">","o_194743","","",""
"","","","heepowpow","fromindia","0-1","","1301","1327","","","","","l_194743","              10|10","43","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Kuzmin Gennadi P (UKR)","1/2-1/2","E12","2500","2520","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.Bg5 Be7 7.cxd5 exd5 8.e3 O-O 9.Be2 Nbd7 10.O-O a6 11.b4 Re8 12.Qb3 c6 13.Nd2 Nf8 14.Nf3 Ng6 15.Nh4 Nxh4 16.Bxh4 Ne4 17.Bxe7 Qxe7 18.Nxe4 dxe4 19.a4 Rad8 20.Rfc1 Rd6 21.a5 b5 22.Rc5 Bc8 23.Qc2 Qf6 24.Rc1 Bd7 25.Qd1 g6 26.Bg4 Bxg4 27.Qxg4 Ree6 28.h4 Kg7 29.h5 Rd5 30.Rxd5 cxd5 31.Rc5 Rc6 32.g3 Rd6 33.hxg6 hxg6 34.Qf4 g5 35.Qg4 Kg6 36.Rc8 Rd8 37.Rc7 Rd6 38.Rc5 Qf5 39.Qxf5+ Kxf5 40.Kg2 g4 1/2-1/2')"">","o_194744","","",""
