"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1022979978","3.Bg2","white","3","Bishop","g","2","g2"
"livechess","1022979978","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1022979978","5.O-O","white","5","King & Rook","multiple","1|8","O"
"livechess","1022979978","6.b3","white","6","pawn","b","3","b3"
"livechess","1022979978","7.Bb2","white","7","Bishop","b","2","b2"
"livechess","1022979978","8.a3","white","8","pawn","a","3","a3"
"livechess","1022979978","9.Nbd2","white","9","Knight","d","2","d2"
"livechess","1022979978","10.h4","white","10","pawn","h","4","h4"
"livechess","1022979978","11.e3","white","11","pawn","e","3","e3"
"livechess","1022979978","12.c4","white","12","pawn","c","4","c4"
"livechess","1022979978","13.fxg3","white","13","pawn","g","3","g3"
"livechess","1022979978","14.Ne5","white","14","Knight","e","5","e5"
"livechess","1022979978","15.dxe5","white","15","pawn","e","5","e5"
"livechess","1022979978","1...e6","black","1","pawn","e","6","e6"
"livechess","1022979978","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1022979978","3...Na6","black","3","Knight","a","6","a6"
"livechess","1022979978","4...Rb8","black","4","Rook","b","8","b8"
"livechess","1022979978","5...b6","black","5","pawn","b","6","b6"
"livechess","1022979978","6...Bd6","black","6","Bishop","d","6","d6"
"livechess","1022979978","7...Ne7","black","7","Knight","e","7","e7"
"livechess","1022979978","8...Bb7","black","8","Bishop","b","7","b7"
"livechess","1022979978","9...h5","black","9","pawn","h","5","h5"
"livechess","1022979978","10...Qg6","black","10","Queen","g","6","g6"
"livechess","1022979978","11...Nf5","black","11","Knight","f","5","f5"
"livechess","1022979978","12...Nxg3","black","12","Knight","g","3","g3"
"livechess","1022979978","13...Bxg3","black","13","Bishop","g","3","g3"
"livechess","1022979978","14...Bxe5","black","14","Bishop","e","5","e5"
"livechess","1022979978","15...Qxg2","black","15","Queen","g","2","g2"
"livechess","1024458815","1.e3","white","1","pawn","e","3","e3"
"livechess","1024458815","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1024458815","3.Qf5","white","3","Queen","f","5","f5"
"livechess","1024458815","4.Qd3","white","4","Queen","d","3","d3"
"livechess","1024458815","5.Qb5","white","5","Queen","b","5","b5"
"livechess","1024458815","6.Qa4","white","6","Queen","a","4","a4"
"livechess","1024458815","7.c3","white","7","pawn","c","3","c3"
"livechess","1024458815","8.Qd1","white","8","Queen","d","1","d1"
"livechess","1024458815","9.Qb3","white","9","Queen","b","3","b3"
"livechess","1024458815","10.a4","white","10","pawn","a","4","a4"
"livechess","1024458815","11.axb5","white","11","pawn","b","5","b5"
"livechess","1024458815","12.Qa4","white","12","Queen","a","4","a4"
"livechess","1024458815","13.bxa6+","white","13","pawn","a","6","a6"
"livechess","1024458815","14.Qa5","white","14","Queen","a","5","a5"
"livechess","1024458815","15.a7","white","15","pawn","a","7","a7"
"livechess","1024458815","16.axb8=Q+","white","16","Queen","b","8","b8"
"livechess","1024458815","17.Rxa5","white","17","Rook","a","5","a5"
"livechess","1024458815","18.Bb5","white","18","Bishop","b","5","b5"
"livechess","1024458815","19.Qxb5+","white","19","Queen","b","5","b5"
"livechess","1024458815","20.Ra7+","white","20","Rook","a","7","a7"
"livechess","1024458815","21.Nf3","white","21","Knight","f","3","f3"
"livechess","1024458815","22.Qd7","white","22","Queen","d","7","d7"
"livechess","1024458815","23.Qxf7","white","23","Queen","f","7","f7"
"livechess","1024458815","1...e5","black","1","pawn","e","5","e5"
"livechess","1024458815","2...Nf6","black","2","Knight","f","6","f6"
"livechess","1024458815","3...d6","black","3","pawn","d","6","d6"
"livechess","1024458815","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1024458815","5...a6","black","5","pawn","a","6","a6"
"livechess","1024458815","6...Bd7","black","6","Bishop","d","7","d7"
"livechess","1024458815","7...Nd4","black","7","Knight","d","4","d4"
"livechess","1024458815","8...Nf5","black","8","Knight","f","5","f5"
"livechess","1024458815","9...b5","black","9","pawn","b","5","b5"
"livechess","1024458815","10...Rb8","black","10","Rook","b","8","b8"
"livechess","1024458815","11...Be6","black","11","Bishop","e","6","e6"
"livechess","1024458815","12...Be7","black","12","Bishop","e","7","e7"
"livechess","1024458815","13...Bd7","black","13","Bishop","d","7","d7"
"livechess","1024458815","14...c5","black","14","pawn","c","5","c5"
"livechess","1024458815","15...Qxa5","black","15","Queen","a","5","a5"
"livechess","1024458815","16...Bd8","black","16","Bishop","d","8","d8"
"livechess","1024458815","17...Nd5","black","17","Knight","d","5","d5"
"livechess","1024458815","18...Bxb5","black","18","Bishop","b","5","b5"
"livechess","1024458815","19...Ke7","black","19","King","e","7","e7"
"livechess","1024458815","20...Kf6","black","20","King","f","6","f6"
"livechess","1024458815","21...Nc7","black","21","Knight","c","7","c7"
"livechess","1024458815","22...Nd5","black","22","Knight","d","5","d5"
"livechess","1024465904","1.e3","white","1","pawn","e","3","e3"
"livechess","1024465904","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1024465904","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1024465904","4.Qa4","white","4","Queen","a","4","a4"
"livechess","1024465904","5.Bb5","white","5","Bishop","b","5","b5"
"livechess","1024465904","6.b3","white","6","pawn","b","3","b3"
"livechess","1024465904","7.Bxc6","white","7","Bishop","c","6","c6"
"livechess","1024465904","8.Qf4","white","8","Queen","f","4","f4"
"livechess","1024465904","9.Qg4","white","9","Queen","g","4","g4"
"livechess","1024465904","10.Bb2","white","10","Bishop","b","2","b2"
"livechess","1024465904","11.Nd1","white","11","Knight","d","1","d1"
"livechess","1024465904","12.Nf3","white","12","Knight","f","3","f3"
"livechess","1024465904","13.Qxf3","white","13","Queen","f","3","f3"
"livechess","1024465904","14.gxf3","white","14","pawn","f","3","f3"
"livechess","1024465904","15.f4","white","15","pawn","f","4","f4"
"livechess","1024465904","16.exd4","white","16","pawn","d","4","d4"
"livechess","1024465904","17.Bxd4","white","17","Bishop","d","4","d4"
"livechess","1024465904","18.Nc3","white","18","Knight","c","3","c3"
"livechess","1024465904","19.Ne2","white","19","Knight","e","2","e2"
"livechess","1024465904","20.Nxf4","white","20","Knight","f","4","f4"
"livechess","1024465904","21.Ne2","white","21","Knight","e","2","e2"
"livechess","1024465904","22.O-O-O","white","22","King & Rook","multiple","1|8","O"
"livechess","1024465904","23.Rhg1","white","23","Rook","g","1","g1"
"livechess","1024465904","24.Rdf1","white","24","Rook","f","1","f1"
"livechess","1024465904","25.Rxf7","white","25","Rook","f","7","f7"
"livechess","1024465904","26.d3","white","26","pawn","d","3","d3"
"livechess","1024465904","27.Rf3","white","27","Rook","f","3","f3"
"livechess","1024465904","28.Rg4","white","28","Rook","g","4","g4"
"livechess","1024465904","29.Rb4","white","29","Rook","b","4","b4"
"livechess","1024465904","30.Rh3","white","30","Rook","h","3","h3"
"livechess","1024465904","31.Nc3","white","31","Knight","c","3","c3"
"livechess","1024465904","32.Na4","white","32","Knight","a","4","a4"
"livechess","1024465904","33.Kb2","white","33","King","b","2","b2"
"livechess","1024465904","34.c4","white","34","pawn","c","4","c4"
"livechess","1024465904","35.Re3","white","35","Rook","e","3","e3"
"livechess","1024465904","36.a3","white","36","pawn","a","3","a3"
"livechess","1024465904","37.Kc3","white","37","King","c","3","c3"
"livechess","1024465904","1...c5","black","1","pawn","c","5","c5"
"livechess","1024465904","2...Nc6","black","2","Knight","c","6","c6"
"livechess","1024465904","3...d5","black","3","pawn","d","5","d5"
"livechess","1024465904","4...e6","black","4","pawn","e","6","e6"
"livechess","1024465904","5...Bd7","black","5","Bishop","d","7","d7"
"livechess","1024465904","6...a6","black","6","pawn","a","6","a6"
"livechess","1024465904","7...Bxc6","black","7","Bishop","c","6","c6"
"livechess","1024465904","8...Bd6","black","8","Bishop","d","6","d6"
"livechess","1024465904","9...Qf6","black","9","Queen","f","6","f6"
"livechess","1024465904","10...d4","black","10","pawn","d","4","d4"
"livechess","1024465904","11...Be5","black","11","Bishop","e","5","e5"
"livechess","1024465904","12...Bxf3","black","12","Bishop","f","3","f3"
"livechess","1024465904","13...Qxf3","black","13","Queen","f","3","f3"
"livechess","1024465904","14...Nf6","black","14","Knight","f","6","f6"
"livechess","1024465904","15...Bd6","black","15","Bishop","d","6","d6"
"livechess","1024465904","16...cxd4","black","16","pawn","d","4","d4"
"livechess","1024465904","17...Bxf4","black","17","Bishop","f","4","f4"
"livechess","1024465904","18...O-O-O","black","18","King & Rook","multiple","1|8","O"
"livechess","1024465904","19...e5","black","19","pawn","e","5","e5"
"livechess","1024465904","20...Rxd4","black","20","Rook","d","4","d4"
"livechess","1024465904","21...Rd5","black","21","Rook","d","5","d5"
"livechess","1024465904","22...Ne4","black","22","Knight","e","4","e4"
"livechess","1024465904","23...Nxf2","black","23","Knight","f","2","f2"
"livechess","1024465904","24...Ne4","black","24","Knight","e","4","e4"
"livechess","1024465904","25...Rg8","black","25","Rook","g","8","g8"
"livechess","1024465904","26...Nd6","black","26","Knight","d","6","d6"
"livechess","1024465904","27...g6","black","27","pawn","g","6","g6"
"livechess","1024465904","28...Re8","black","28","Rook","e","8","e8"
"livechess","1024465904","29...Nf5","black","29","Knight","f","5","f5"
"livechess","1024465904","30...h5","black","30","pawn","h","5","h5"
"livechess","1024465904","31...Rc5","black","31","Rook","c","5","c5"
"livechess","1024465904","32...Ra5","black","32","Rook","a","5","a5"
"livechess","1024465904","33...Nd4","black","33","Knight","d","4","d4"
"livechess","1024465904","34...Rf8","black","34","Rook","f","8","f8"
"livechess","1024465904","35...Rf6","black","35","Rook","f","6","f6"
"livechess","1024465904","36...Rf2+","black","36","Rook","f","2","f2"
"livechess","1024465904","37...Rc2","black","37","Rook","c","2","c2"
"livechess","1024878418","1.e3","white","1","pawn","e","3","e3"
"livechess","1024878418","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1024878418","3.Qd4","white","3","Queen","d","4","d4"
"livechess","1024878418","4.Nc3","white","4","Knight","c","3","c3"
"livechess","1024878418","5.Qa4+","white","5","Queen","a","4","a4"
"livechess","1024878418","6.Nf3","white","6","Knight","f","3","f3"
"livechess","1024878418","7.Ne5","white","7","Knight","e","5","e5"
"livechess","1024878418","8.f4","white","8","pawn","f","4","f4"
"livechess","1024878418","9.Nd3","white","9","Knight","d","3","d3"
"livechess","1024878418","10.Qa5","white","10","Queen","a","5","a5"
"livechess","1024878418","11.Ne5","white","11","Knight","e","5","e5"
"livechess","1024878418","12.Qa4","white","12","Queen","a","4","a4"
"livechess","1024878418","13.Nxb5","white","13","Knight","b","5","b5"
"livechess","1024878418","14.Qa5","white","14","Queen","a","5","a5"
"livechess","1024878418","15.Qxb5","white","15","Queen","b","5","b5"
"livechess","1024878418","16.Nc6","white","16","Knight","c","6","c6"
"livechess","1024878418","17.Qxc6","white","17","Queen","c","6","c6"
"livechess","1024878418","18.b3","white","18","pawn","b","3","b3"
"livechess","1024878418","19.Bb2","white","19","Bishop","b","2","b2"
"livechess","1024878418","20.bxc4","white","20","pawn","c","4","c4"
"livechess","1024878418","21.Bxc4","white","21","Bishop","c","4","c4"
"livechess","1024878418","22.Qxc4","white","22","Queen","c","4","c4"
"livechess","1024878418","23.exf4","white","23","pawn","f","4","f4"
"livechess","1024878418","24.Kf2","white","24","King","f","2","f2"
"livechess","1024878418","25.d3","white","25","pawn","d","3","d3"
"livechess","1024878418","26.Qxc7","white","26","Queen","c","7","c7"
"livechess","1024878418","27.Qb6","white","27","Queen","b","6","b6"
"livechess","1024878418","28.Qb3","white","28","Queen","b","3","b3"
"livechess","1024878418","29.cxb3","white","29","pawn","b","3","b3"
"livechess","1024878418","30.Be5","white","30","Bishop","e","5","e5"
"livechess","1024878418","31.Rhe1","white","31","Rook","e","1","e1"
"livechess","1024878418","32.fxe5","white","32","pawn","e","5","e5"
"livechess","1024878418","33.Rec1","white","33","Rook","c","1","c1"
"livechess","1024878418","34.d4","white","34","pawn","d","4","d4"
"livechess","1024878418","35.Kf3","white","35","King","f","3","f3"
"livechess","1024878418","36.Rc4","white","36","Rook","c","4","c4"
"livechess","1024878418","37.h4","white","37","pawn","h","4","h4"
"livechess","1024878418","38.Rd1","white","38","Rook","d","1","d1"
"livechess","1024878418","39.Ke3","white","39","King","e","3","e3"
"livechess","1024878418","40.d5","white","40","pawn","d","5","d5"
"livechess","1024878418","41.Kf3","white","41","King","f","3","f3"
"livechess","1024878418","42.d6","white","42","pawn","d","6","d6"
"livechess","1024878418","43.Kg4","white","43","King","g","4","g4"
"livechess","1024878418","44.d7","white","44","pawn","d","7","d7"
"livechess","1024878418","45.Rc8+","white","45","Rook","c","8","c8"
"livechess","1024878418","46.Rxb8","white","46","Rook","b","8","b8"
"livechess","1024878418","47.Kf5","white","47","King","f","5","f5"
"livechess","1024878418","1...e6","black","1","pawn","e","6","e6"
"livechess","1024878418","2...Nf6","black","2","Knight","f","6","f6"
"livechess","1024878418","3...d5","black","3","pawn","d","5","d5"
"livechess","1024878418","4...c5","black","4","pawn","c","5","c5"
"livechess","1024878418","5...Nbd7","black","5","Knight","d","7","d7"
"livechess","1024878418","6...a6","black","6","pawn","a","6","a6"
"livechess","1024878418","7...Bd6","black","7","Bishop","d","6","d6"
"livechess","1024878418","8...O-O","black","8","King & Rook","multiple","1|8","O"
"livechess","1024878418","9...Nb6","black","9","Knight","b","6","b6"
"livechess","1024878418","10...c4","black","10","pawn","c","4","c4"
"livechess","1024878418","11...Nbd7","black","11","Knight","d","7","d7"
"livechess","1024878418","12...b5","black","12","pawn","b","5","b5"
"livechess","1024878418","13...Nb6","black","13","Knight","b","6","b6"
"livechess","1024878418","14...axb5","black","14","pawn","b","5","b5"
"livechess","1024878418","15...Bd7","black","15","Bishop","d","7","d7"
"livechess","1024878418","16...Bxc6","black","16","Bishop","c","6","c6"
"livechess","1024878418","17...Bc7","black","17","Bishop","c","7","c7"
"livechess","1024878418","18...Nfd7","black","18","Knight","d","7","d7"
"livechess","1024878418","19...e5","black","19","pawn","e","5","e5"
"livechess","1024878418","20...dxc4","black","20","pawn","c","4","c4"
"livechess","1024878418","21...Nxc4","black","21","Knight","c","4","c4"
"livechess","1024878418","22...exf4","black","22","pawn","f","4","f4"
"livechess","1024878418","23...Re8+","black","23","Rook","e","8","e8"
"livechess","1024878418","24...Nf6","black","24","Knight","f","6","f6"
"livechess","1024878418","25...Qd5","black","25","Queen","d","5","d5"
"livechess","1024878418","26...Rac8","black","26","Rook","c","8","c8"
"livechess","1024878418","27...Rc6","black","27","Rook","c","6","c6"
"livechess","1024878418","28...Qxb3","black","28","Queen","b","3","b3"
"livechess","1024878418","29...Rce6","black","29","Rook","e","6","e6"
"livechess","1024878418","30...Nd7","black","30","Knight","d","7","d7"
"livechess","1024878418","31...Nxe5","black","31","Knight","e","5","e5"
"livechess","1024878418","32...Rxe5","black","32","Rook","e","5","e5"
"livechess","1024878418","33...f6","black","33","pawn","f","6","f6"
"livechess","1024878418","34...Re2+","black","34","Rook","e","2","e2"
"livechess","1024878418","35...Rd2","black","35","Rook","d","2","d2"
"livechess","1024878418","36...Ree2","black","36","Rook","e","2","e2"
"livechess","1024878418","37...Rxg2","black","37","Rook","g","2","g2"
"livechess","1024878418","38...Rdf2+","black","38","Rook","f","2","f2"
"livechess","1024878418","39...Rh2","black","39","Rook","h","2","h2"
"livechess","1024878418","40...Rfg2","black","40","Rook","g","2","g2"
"livechess","1024878418","41...Rxa2","black","41","Rook","a","2","a2"
"livechess","1024878418","42...Rh3+","black","42","Rook","h","3","h3"
"livechess","1024878418","43...Rxb3","black","43","Rook","b","3","b3"
"livechess","1024878418","44...Rb8","black","44","Rook","b","8","b8"
"livechess","1024878418","45...Kf7","black","45","King","f","7","f7"
"livechess","1024878418","46...Ra4+","black","46","Rook","a","4","a4"
"livechess","1024878418","47...g6","black","47","pawn","g","6","g6"
"livechess","1024902135","1.e4","white","1","pawn","e","4","e4"
"livechess","1024902135","2.Nf3","white","2","Knight","f","3","f3"
"livechess","1024902135","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1024902135","4.Bc4","white","4","Bishop","c","4","c4"
"livechess","1024902135","5.d3","white","5","pawn","d","3","d3"
"livechess","1024902135","6.Be3","white","6","Bishop","e","3","e3"
"livechess","1024902135","7.Qd2","white","7","Queen","d","2","d2"
"livechess","1024902135","8.h3","white","8","pawn","h","3","h3"
"livechess","1024902135","9.a3","white","9","pawn","a","3","a3"
"livechess","1024902135","10.g4","white","10","pawn","g","4","g4"
"livechess","1024902135","11.O-O-O","white","11","King & Rook","multiple","1|8","O"
"livechess","1024902135","12.h4","white","12","pawn","h","4","h4"
"livechess","1024902135","13.Nxe5","white","13","Knight","e","5","e5"
"livechess","1024902135","14.g5","white","14","pawn","g","5","g5"
"livechess","1024902135","15.gxf6+","white","15","pawn","f","6","f6"
"livechess","1024902135","16.f4","white","16","pawn","f","4","f4"
"livechess","1024902135","17.f5","white","17","pawn","f","5","f5"
"livechess","1024902135","18.exf5","white","18","pawn","f","5","f5"
"livechess","1024902135","19.Rhg1","white","19","Rook","g","1","g1"
"livechess","1024902135","20.Bxh6","white","20","Bishop","h","6","h6"
"livechess","1024902135","21.Ba2","white","21","Bishop","a","2","a2"
"livechess","1024902135","22.Ne4","white","22","Knight","e","4","e4"
"livechess","1024902135","23.Qxh6","white","23","Queen","h","6","h6"
"livechess","1024902135","24.Qxf4","white","24","Queen","f","4","f4"
"livechess","1024902135","25.Kb1","white","25","King","b","1","b1"
"livechess","1024902135","26.Rdf1","white","26","Rook","f","1","f1"
"livechess","1024902135","27.c3","white","27","pawn","c","3","c3"
"livechess","1024902135","28.Rg7+","white","28","Rook","g","7","g7"
"livechess","1024902135","29.Rg8+","white","29","Rook","g","8","g8"
"livechess","1024902135","30.Rg7+","white","30","Rook","g","7","g7"
"livechess","1024902135","31.Rf7+","white","31","Rook","f","7","f7"
"livechess","1024902135","32.Nxf6+","white","32","Knight","f","6","f6"
"livechess","1024902135","33.Rxd7+","white","33","Rook","d","7","d7"
"livechess","1024902135","34.d4","white","34","pawn","d","4","d4"
"livechess","1024902135","35.Ka1","white","35","King","a","1","a1"
"livechess","1024902135","36.Kb1","white","36","King","b","1","b1"
"livechess","1024902135","37.Ka1","white","37","King","a","1","a1"
"livechess","1024902135","38.Rf7","white","38","Rook","f","7","f7"
"livechess","1024902135","39.Kxb2","white","39","King","b","2","b2"
"livechess","1024902135","1...e6","black","1","pawn","e","6","e6"
"livechess","1024902135","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1024902135","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1024902135","4...b6","black","4","pawn","b","6","b6"
"livechess","1024902135","5...Bb7","black","5","Bishop","b","7","b7"
"livechess","1024902135","6...Bd6","black","6","Bishop","d","6","d6"
"livechess","1024902135","7...Nh6","black","7","Knight","h","6","h6"
"livechess","1024902135","8...Ke7","black","8","King","e","7","e7"
"livechess","1024902135","9...Qg6","black","9","Queen","g","6","g6"
"livechess","1024902135","10...f6","black","10","pawn","f","6","f6"
"livechess","1024902135","11...Nf7","black","11","Knight","f","7","f7"
"livechess","1024902135","12...Nfe5","black","12","Knight","e","5","e5"
"livechess","1024902135","13...Bxe5","black","13","Bishop","e","5","e5"
"livechess","1024902135","14...h6","black","14","pawn","h","6","h6"
"livechess","1024902135","15...gxf6","black","15","pawn","f","6","f6"
"livechess","1024902135","16...Bd6","black","16","Bishop","d","6","d6"
"livechess","1024902135","17...exf5","black","17","pawn","f","5","f5"
"livechess","1024902135","18...Qxf5","black","18","Queen","f","5","f5"
"livechess","1024902135","19...a5","black","19","pawn","a","5","a5"
"livechess","1024902135","20...b5","black","20","pawn","b","5","b5"
"livechess","1024902135","21...b4","black","21","pawn","b","4","b4"
"livechess","1024902135","22...Rxh6","black","22","Rook","h","6","h6"
"livechess","1024902135","23...Bf4+","black","23","Bishop","f","4","f4"
"livechess","1024902135","24...Qxf4+","black","24","Queen","f","4","f4"
"livechess","1024902135","25...bxa3","black","25","pawn","a","3","a3"
"livechess","1024902135","26...Qe5","black","26","Queen","e","5","e5"
"livechess","1024902135","27...Nb4","black","27","Knight","b","4","b4"
"livechess","1024902135","28...Kf8","black","28","King","f","8","f8"
"livechess","1024902135","29...Ke7","black","29","King","e","7","e7"
"livechess","1024902135","30...Kf8","black","30","King","f","8","f8"
"livechess","1024902135","31...Ke8","black","31","King","e","8","e8"
"livechess","1024902135","32...Kd8","black","32","King","d","8","d8"
"livechess","1024902135","33...Kc8","black","33","King","c","8","c8"
"livechess","1024902135","34...Be4+","black","34","Bishop","e","4","e4"
"livechess","1024902135","35...Nc2+","black","35","Knight","c","2","c2"
"livechess","1024902135","36...Nxd4+","black","36","Knight","d","4","d4"
"livechess","1024902135","37...Nb5","black","37","Knight","b","5","b5"
"livechess","1024902135","38...axb2+","black","38","pawn","b","2","b2"
"livechess","1024902135","39...Qxc3","black","39","Queen","c","3","c3"
"livechess","1024925903","1.e4","white","1","pawn","e","4","e4"
"livechess","1024925903","2.d4","white","2","pawn","d","4","d4"
"livechess","1024925903","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1024925903","4.g3","white","4","pawn","g","3","g3"
"livechess","1024925903","5.e5","white","5","pawn","e","5","e5"
"livechess","1024925903","6.Bg2","white","6","Bishop","g","2","g2"
"livechess","1024925903","7.Be4","white","7","Bishop","e","4","e4"
"livechess","1024925903","8.Bd3","white","8","Bishop","d","3","d3"
"livechess","1024925903","9.a3","white","9","pawn","a","3","a3"
"livechess","1024925903","10.Nb5","white","10","Knight","b","5","b5"
"livechess","1024925903","11.Nf3","white","11","Knight","f","3","f3"
"livechess","1024925903","12.Bg5+","white","12","Bishop","g","5","g5"
"livechess","1024925903","13.O-O","white","13","King & Rook","multiple","1|8","O"
"livechess","1024925903","14.Nc3","white","14","Knight","c","3","c3"
"livechess","1024925903","15.Nxd4","white","15","Knight","d","4","d4"
"livechess","1024925903","16.f4","white","16","pawn","f","4","f4"
"livechess","1024925903","17.b4","white","17","pawn","b","4","b4"
"livechess","1024925903","18.Ndb5","white","18","Knight","b","5","b5"
"livechess","1024925903","19.axb4","white","19","pawn","b","4","b4"
"livechess","1024925903","20.Rxa8+","white","20","Rook","a","8","a8"
"livechess","1024925903","21.Qa1","white","21","Queen","a","1","a1"
"livechess","1024925903","22.Qa4","white","22","Queen","a","4","a4"
"livechess","1024925903","23.Nd4","white","23","Knight","d","4","d4"
"livechess","1024925903","24.Ba6","white","24","Bishop","a","6","a6"
"livechess","1024925903","25.Qxd4","white","25","Queen","d","4","d4"
"livechess","1024925903","26.Rd1","white","26","Rook","d","1","d1"
"livechess","1024925903","27.Qxd7+","white","27","Queen","d","7","d7"
"livechess","1024925903","28.Ra1","white","28","Rook","a","1","a1"
"livechess","1024925903","29.Qxe6","white","29","Queen","e","6","e6"
"livechess","1024925903","30.Nd5","white","30","Knight","d","5","d5"
"livechess","1024925903","31.Rxa6","white","31","Rook","a","6","a6"
"livechess","1024925903","32.Kh1","white","32","King","h","1","h1"
"livechess","1024925903","1...e6","black","1","pawn","e","6","e6"
"livechess","1024925903","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1024925903","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1024925903","4...Qf6","black","4","Queen","f","6","f6"
"livechess","1024925903","5...Qg6","black","5","Queen","g","6","g6"
"livechess","1024925903","6...Nb4","black","6","Knight","b","4","b4"
"livechess","1024925903","7...f5","black","7","pawn","f","5","f5"
"livechess","1024925903","8...b6","black","8","pawn","b","6","b6"
"livechess","1024925903","9...Nc6","black","9","Knight","c","6","c6"
"livechess","1024925903","10...Kd8","black","10","King","d","8","d8"
"livechess","1024925903","11...Bb7","black","11","Bishop","b","7","b7"
"livechess","1024925903","12...Kc8","black","12","King","c","8","c8"
"livechess","1024925903","13...a6","black","13","pawn","a","6","a6"
"livechess","1024925903","14...Nxd4","black","14","Knight","d","4","d4"
"livechess","1024925903","15...Qxg5","black","15","Queen","g","5","g5"
"livechess","1024925903","16...Qg6","black","16","Queen","g","6","g6"
"livechess","1024925903","17...a5","black","17","pawn","a","5","a5"
"livechess","1024925903","18...axb4","black","18","pawn","b","4","b4"
"livechess","1024925903","19...Bxb4","black","19","Bishop","b","4","b4"
"livechess","1024925903","20...Bxa8","black","20","Bishop","a","8","a8"
"livechess","1024925903","21...Bb7","black","21","Bishop","b","7","b7"
"livechess","1024925903","22...Bc5+","black","22","Bishop","c","5","c5"
"livechess","1024925903","23...Qg4","black","23","Queen","g","4","g4"
"livechess","1024925903","24...Bxd4+","black","24","Bishop","d","4","d4"
"livechess","1024925903","25...Bxa6","black","25","Bishop","a","6","a6"
"livechess","1024925903","26...Nh6","black","26","Knight","h","6","h6"
"livechess","1024925903","27...Kb8","black","27","King","b","8","b8"
"livechess","1024925903","28...Kb7","black","28","King","b","7","b7"
"livechess","1024925903","29...Qf3","black","29","Queen","f","3","f3"
"livechess","1024925903","30...Ng4","black","30","Knight","g","4","g4"
"livechess","1024925903","31...Qf2+","black","31","Queen","f","2","f2"
"livechess","1024925903","32...Qxh2","black","32","Queen","h","2","h2"
"livechess","1027124156","1.Nf3","white","1","Knight","f","3","f3"
"livechess","1027124156","2.Nc3","white","2","Knight","c","3","c3"
"livechess","1027124156","3.g3","white","3","pawn","g","3","g3"
"livechess","1027124156","4.Bg2","white","4","Bishop","g","2","g2"
"livechess","1027124156","5.O-O","white","5","King & Rook","multiple","1|8","O"
"livechess","1027124156","6.Nd4","white","6","Knight","d","4","d4"
"livechess","1027124156","7.Nxc6","white","7","Knight","c","6","c6"
"livechess","1027124156","8.Bxc6","white","8","Bishop","c","6","c6"
"livechess","1027124156","9.e3","white","9","pawn","e","3","e3"
"livechess","1027124156","10.Qf3","white","10","Queen","f","3","f3"
"livechess","1027124156","11.Ne4","white","11","Knight","e","4","e4"
"livechess","1027124156","12.Qxe4","white","12","Queen","e","4","e4"
"livechess","1027124156","13.Rd1","white","13","Rook","d","1","d1"
"livechess","1027124156","14.d4","white","14","pawn","d","4","d4"
"livechess","1027124156","15.Bd2","white","15","Bishop","d","2","d2"
"livechess","1027124156","16.Rxd2","white","16","Rook","d","2","d2"
"livechess","1027124156","17.Qf3","white","17","Queen","f","3","f3"
"livechess","1027124156","18.c3","white","18","pawn","c","3","c3"
"livechess","1027124156","19.g4","white","19","pawn","g","4","g4"
"livechess","1027124156","20.b3","white","20","pawn","b","3","b3"
"livechess","1027124156","21.Qf4","white","21","Queen","f","4","f4"
"livechess","1027124156","22.Qxd6","white","22","Queen","d","6","d6"
"livechess","1027124156","23.Rf1","white","23","Rook","f","1","f1"
"livechess","1027124156","24.Kg2","white","24","King","g","2","g2"
"livechess","1027124156","25.f3","white","25","pawn","f","3","f3"
"livechess","1027124156","26.Rdf2","white","26","Rook","f","2","f2"
"livechess","1027124156","27.Rxf3","white","27","Rook","f","3","f3"
"livechess","1027124156","28.Kh3","white","28","King","h","3","h3"
"livechess","1027124156","29.e4","white","29","pawn","e","4","e4"
"livechess","1027124156","30.Rg3","white","30","Rook","g","3","g3"
"livechess","1027124156","31.Rfg1","white","31","Rook","g","1","g1"
"livechess","1027124156","32.Kh4","white","32","King","h","4","h4"
"livechess","1027124156","33.Rxg3","white","33","Rook","g","3","g3"
"livechess","1027124156","34.Rg5","white","34","Rook","g","5","g5"
"livechess","1027124156","35.Rxb5","white","35","Rook","b","5","b5"
"livechess","1027124156","36.cxd4","white","36","pawn","d","4","d4"
"livechess","1027124156","37.Kg3","white","37","King","g","3","g3"
"livechess","1027124156","38.Kf3","white","38","King","f","3","f3"
"livechess","1027124156","39.b4","white","39","pawn","b","4","b4"
"livechess","1027124156","40.Kf4","white","40","King","f","4","f4"
"livechess","1027124156","41.e5","white","41","pawn","e","5","e5"
"livechess","1027124156","42.dxe5","white","42","pawn","e","5","e5"
