"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1022441144","15.b5","white","15","pawn","b","5","b5"
"livechess","1022441144","16.d3","white","16","pawn","d","3","d3"
"livechess","1022441144","17.Bg5","white","17","Bishop","g","5","g5"
"livechess","1022441144","18.Bxe7","white","18","Bishop","e","7","e7"
"livechess","1022441144","19.Qd5","white","19","Queen","d","5","d5"
"livechess","1022441144","20.Ke2","white","20","King","e","2","e2"
"livechess","1022441144","1...e5","black","1","pawn","e","5","e5"
"livechess","1022441144","2...d6","black","2","pawn","d","6","d6"
"livechess","1022441144","3...Bd7","black","3","Bishop","d","7","d7"
"livechess","1022441144","4...b6","black","4","pawn","b","6","b6"
"livechess","1022441144","5...Nc6","black","5","Knight","c","6","c6"
"livechess","1022441144","6...Bxc6","black","6","Bishop","c","6","c6"
"livechess","1022441144","7...Qd7","black","7","Queen","d","7","d7"
"livechess","1022441144","8...Bxg2","black","8","Bishop","g","2","g2"
"livechess","1022441144","9...Bxh1","black","9","Bishop","h","1","h1"
"livechess","1022441144","10...c6","black","10","pawn","c","6","c6"
"livechess","1022441144","11...c5","black","11","pawn","c","5","c5"
"livechess","1022441144","12...Qc6","black","12","Queen","c","6","c6"
"livechess","1022441144","13...Be7","black","13","Bishop","e","7","e7"
"livechess","1022441144","14...Nf6","black","14","Knight","f","6","f6"
"livechess","1022441144","15...Qd7","black","15","Queen","d","7","d7"
"livechess","1022441144","16...O-O","black","16","King & Rook","multiple","1|8","O"
"livechess","1022441144","17...Nh5","black","17","Knight","h","5","h5"
"livechess","1022441144","18...Qxe7","black","18","Queen","e","7","e7"
"livechess","1022441144","19...Qf6","black","19","Queen","f","6","f6"
"livechess","1022457882","1.e4","white","1","pawn","e","4","e4"
"livechess","1022457882","2.d4","white","2","pawn","d","4","d4"
"livechess","1022457882","3.e5","white","3","pawn","e","5","e5"
"livechess","1022457882","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1022457882","5.Be3","white","5","Bishop","e","3","e3"
"livechess","1022457882","6.c3","white","6","pawn","c","3","c3"
"livechess","1022457882","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1022457882","8.O-O","white","8","King & Rook","multiple","1|8","O"
"livechess","1022457882","9.c4","white","9","pawn","c","4","c4"
"livechess","1022457882","10.Qxf3","white","10","Queen","f","3","f3"
"livechess","1022457882","11.a3","white","11","pawn","a","3","a3"
"livechess","1022457882","12.Qg3","white","12","Queen","g","3","g3"
"livechess","1022457882","13.b4","white","13","pawn","b","4","b4"
"livechess","1022457882","1...e6","black","1","pawn","e","6","e6"
"livechess","1022457882","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1022457882","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1022457882","4...Qe4+","black","4","Queen","e","4","e4"
"livechess","1022457882","5...Bb4+","black","5","Bishop","b","4","b4"
"livechess","1022457882","6...Ba5","black","6","Bishop","a","5","a5"
"livechess","1022457882","7...Qd5","black","7","Queen","d","5","d5"
"livechess","1022457882","8...b6","black","8","pawn","b","6","b6"
"livechess","1022457882","9...Qxf3","black","9","Queen","f","3","f3"
"livechess","1022457882","10...Bb7","black","10","Bishop","b","7","b7"
"livechess","1022457882","11...Nd8","black","11","Knight","d","8","d8"
"livechess","1022457882","12...b5","black","12","pawn","b","5","b5"
"livechess","1022457882","13...Bb6","black","13","Bishop","b","6","b6"
"livechess","1022661473","1.e4","white","1","pawn","e","4","e4"
"livechess","1022661473","2.d4","white","2","pawn","d","4","d4"
"livechess","1022661473","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1022661473","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1022661473","5.Be2","white","5","Bishop","e","2","e2"
"livechess","1022661473","6.Bd2","white","6","Bishop","d","2","d2"
"livechess","1022661473","7.Rb1","white","7","Rook","b","1","b1"
"livechess","1022661473","8.a3","white","8","pawn","a","3","a3"
"livechess","1022661473","9.Ne5","white","9","Knight","e","5","e5"
"livechess","1022661473","10.g3","white","10","pawn","g","3","g3"
"livechess","1022661473","11.h4","white","11","pawn","h","4","h4"
"livechess","1022661473","12.Ng4","white","12","Knight","g","4","g4"
"livechess","1022661473","13.Bg5","white","13","Bishop","g","5","g5"
"livechess","1022661473","14.Qxd4","white","14","Queen","d","4","d4"
"livechess","1022661473","15.hxg5","white","15","pawn","g","5","g5"
"livechess","1022661473","16.Nb5","white","16","Knight","b","5","b5"
"livechess","1022661473","17.Ne5","white","17","Knight","e","5","e5"
"livechess","1022661473","18.Nf7+","white","18","Knight","f","7","f7"
"livechess","1022661473","19.Nxg5","white","19","Knight","g","5","g5"
"livechess","1022661473","20.Nc7+","white","20","Knight","c","7","c7"
"livechess","1022661473","21.Nxa8","white","21","Knight","a","8","a8"
"livechess","1022661473","22.Nf3","white","22","Knight","f","3","f3"
"livechess","1022661473","23.Nc7","white","23","Knight","c","7","c7"
"livechess","1022661473","24.Nd5+","white","24","Knight","d","5","d5"
"livechess","1022661473","1...e6","black","1","pawn","e","6","e6"
"livechess","1022661473","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1022661473","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1022661473","4...Qh5","black","4","Queen","h","5","h5"
"livechess","1022661473","5...Qa5","black","5","Queen","a","5","a5"
"livechess","1022661473","6...Qb4","black","6","Queen","b","4","b4"
"livechess","1022661473","7...Qa5","black","7","Queen","a","5","a5"
"livechess","1022661473","8...Qh5","black","8","Queen","h","5","h5"
"livechess","1022661473","9...Qh4","black","9","Queen","h","4","h4"
"livechess","1022661473","10...Qf6","black","10","Queen","f","6","f6"
"livechess","1022661473","11...Nxd4","black","11","Knight","d","4","d4"
"livechess","1022661473","12...Qd8","black","12","Queen","d","8","d8"
"livechess","1022661473","13...f6","black","13","pawn","f","6","f6"
"livechess","1022661473","14...fxg5","black","14","pawn","g","5","g5"
"livechess","1022661473","15...Qxg5","black","15","Queen","g","5","g5"
"livechess","1022661473","16...Kd8","black","16","King","d","8","d8"
"livechess","1022661473","17...c5","black","17","pawn","c","5","c5"
"livechess","1022661473","18...Ke8","black","18","King","e","8","e8"
"livechess","1022661473","19...cxd4","black","19","pawn","d","4","d4"
"livechess","1022661473","20...Ke7","black","20","King","e","7","e7"
"livechess","1022661473","21...Kf6","black","21","King","f","6","f6"
"livechess","1022661473","22...e5","black","22","pawn","e","5","e5"
"livechess","1022661473","23...b6","black","23","pawn","b","6","b6"
"livechess","1022661473","24...Ke6","black","24","King","e","6","e6"
"livechess","1022946590","1.e3","white","1","pawn","e","3","e3"
"livechess","1022946590","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1022946590","3.Qa4+","white","3","Queen","a","4","a4"
"livechess","1022946590","4.Qb4","white","4","Queen","b","4","b4"
"livechess","1022946590","5.Nc3","white","5","Knight","c","3","c3"
"livechess","1022946590","6.Nf3","white","6","Knight","f","3","f3"
"livechess","1022946590","7.Qa4","white","7","Queen","a","4","a4"
"livechess","1022946590","8.Bb5","white","8","Bishop","b","5","b5"
"livechess","1022946590","9.gxf3","white","9","pawn","f","3","f3"
"livechess","1022946590","10.Rg1","white","10","Rook","g","1","g1"
"livechess","1022946590","11.Rg5","white","11","Rook","g","5","g5"
"livechess","1022946590","12.Bxd7+","white","12","Bishop","d","7","d7"
"livechess","1022946590","13.Rg4","white","13","Rook","g","4","g4"
"livechess","1022946590","14.b3","white","14","pawn","b","3","b3"
"livechess","1022946590","15.Rxg7","white","15","Rook","g","7","g7"
"livechess","1022946590","16.Nb5","white","16","Knight","b","5","b5"
"livechess","1022946590","1...e5","black","1","pawn","e","5","e5"
"livechess","1022946590","2...d6","black","2","pawn","d","6","d6"
"livechess","1022946590","3...Bd7","black","3","Bishop","d","7","d7"
"livechess","1022946590","4...b6","black","4","pawn","b","6","b6"
"livechess","1022946590","5...Nf6","black","5","Knight","f","6","f6"
"livechess","1022946590","6...Nc6","black","6","Knight","c","6","c6"
"livechess","1022946590","7...Nd4","black","7","Knight","d","4","d4"
"livechess","1022946590","8...Nxf3+","black","8","Knight","f","3","f3"
"livechess","1022946590","9...Qe7","black","9","Queen","e","7","e7"
"livechess","1022946590","10...d5","black","10","pawn","d","5","d5"
"livechess","1022946590","11...h6","black","11","pawn","h","6","h6"
"livechess","1022946590","12...Nxd7","black","12","Knight","d","7","d7"
"livechess","1022946590","13...Qd6","black","13","Queen","d","6","d6"
"livechess","1022946590","14...Be7","black","14","Bishop","e","7","e7"
"livechess","1022946590","15...f5","black","15","pawn","f","5","f5"
"livechess","1022946590","16...a6","black","16","pawn","a","6","a6"
"livechess","1022953255","1.e4","white","1","pawn","e","4","e4"
"livechess","1022953255","2.Nf3","white","2","Knight","f","3","f3"
"livechess","1022953255","3.d4","white","3","pawn","d","4","d4"
"livechess","1022953255","4.e5","white","4","pawn","e","5","e5"
"livechess","1022953255","5.Bd3","white","5","Bishop","d","3","d3"
"livechess","1022953255","6.O-O","white","6","King & Rook","multiple","1|8","O"
"livechess","1022953255","7.Nxd4","white","7","Knight","d","4","d4"
"livechess","1022953255","8.Be3","white","8","Bishop","e","3","e3"
"livechess","1022953255","9.Re1","white","9","Rook","e","1","e1"
"livechess","1022953255","10.Nc3","white","10","Knight","c","3","c3"
"livechess","1022953255","11.Bd2","white","11","Bishop","d","2","d2"
"livechess","1022953255","12.f4","white","12","pawn","f","4","f4"
"livechess","1022953255","13.f5","white","13","pawn","f","5","f5"
"livechess","1022953255","14.fxe6","white","14","pawn","e","6","e6"
"livechess","1022953255","15.Qf3","white","15","Queen","f","3","f3"
"livechess","1022953255","16.Be3","white","16","Bishop","e","3","e3"
"livechess","1022953255","17.Ne4","white","17","Knight","e","4","e4"
"livechess","1022953255","18.Rxe3","white","18","Rook","e","3","e3"
"livechess","1022953255","19.Nd6+","white","19","Knight","d","6","d6"
"livechess","1022953255","20.Nxb7","white","20","Knight","b","7","b7"
"livechess","1022953255","21.Rd1","white","21","Rook","d","1","d1"
"livechess","1022953255","22.Bxf5+","white","22","Bishop","f","5","f5"
"livechess","1022953255","23.Qf4+","white","23","Queen","f","4","f4"
"livechess","1022953255","24.Rxd8","white","24","Rook","d","8","d8"
"livechess","1022953255","1...e6","black","1","pawn","e","6","e6"
"livechess","1022953255","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1022953255","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1022953255","4...Qf5","black","4","Queen","f","5","f5"
"livechess","1022953255","5...Qg4","black","5","Queen","g","4","g4"
"livechess","1022953255","6...Nxd4","black","6","Knight","d","4","d4"
"livechess","1022953255","7...Qxd4","black","7","Queen","d","4","d4"
"livechess","1022953255","8...Qxe5","black","8","Queen","e","5","e5"
"livechess","1022953255","9...Qa5","black","9","Queen","a","5","a5"
"livechess","1022953255","10...Bb4","black","10","Bishop","b","4","b4"
"livechess","1022953255","11...c6","black","11","pawn","c","6","c6"
"livechess","1022953255","12...b5","black","12","pawn","b","5","b5"
"livechess","1022953255","13...Bb7","black","13","Bishop","b","7","b7"
"livechess","1022953255","14...dxe6","black","14","pawn","e","6","e6"
"livechess","1022953255","15...Qb6+","black","15","Queen","b","6","b6"
"livechess","1022953255","16...Bc5","black","16","Bishop","c","5","c5"
"livechess","1022953255","17...Bxe3+","black","17","Bishop","e","3","e3"
"livechess","1022953255","18...f5","black","18","pawn","f","5","f5"
"livechess","1022953255","19...Kd7","black","19","King","d","7","d7"
"livechess","1022953255","20...Qxb7","black","20","Queen","b","7","b7"
"livechess","1022953255","21...Rd8","black","21","Rook","d","8","d8"
"livechess","1022953255","22...Kc7","black","22","King","c","7","c7"
"livechess","1022953255","23...Kb6","black","23","King","b","6","b6"
"livechess","1022953255","24...h5","black","24","pawn","h","5","h5"
"livechess","1022958392","1.e3","white","1","pawn","e","3","e3"
"livechess","1022958392","2.Qh5","white","2","Queen","h","5","h5"
"livechess","1022958392","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1022958392","4.Qf3","white","4","Queen","f","3","f3"
"livechess","1022958392","5.Nge2","white","5","Knight","e","2","e2"
"livechess","1022958392","6.e4","white","6","pawn","e","4","e4"
"livechess","1022958392","7.Nxe4","white","7","Knight","e","4","e4"
"livechess","1022958392","8.Nxf6+","white","8","Knight","f","6","f6"
"livechess","1022958392","9.Qf4","white","9","Queen","f","4","f4"
"livechess","1022958392","10.Qh6","white","10","Queen","h","6","h6"
"livechess","1022958392","11.Qg7","white","11","Queen","g","7","g7"
"livechess","1022958392","12.Qxf6","white","12","Queen","f","6","f6"
"livechess","1022958392","13.Qc3","white","13","Queen","c","3","c3"
"livechess","1022958392","14.b3","white","14","pawn","b","3","b3"
"livechess","1022958392","15.d4","white","15","pawn","d","4","d4"
"livechess","1022958392","16.Qa5","white","16","Queen","a","5","a5"
"livechess","1022958392","17.Be3","white","17","Bishop","e","3","e3"
"livechess","1022958392","18.c3","white","18","pawn","c","3","c3"
"livechess","1022958392","19.O-O-O","white","19","King & Rook","multiple","1|8","O"
"livechess","1022958392","20.fxe3","white","20","pawn","e","3","e3"
"livechess","1022958392","21.Nf4","white","21","Knight","f","4","f4"
"livechess","1022958392","1...d5","black","1","pawn","d","5","d5"
"livechess","1022958392","2...e6","black","2","pawn","e","6","e6"
"livechess","1022958392","3...Nf6","black","3","Knight","f","6","f6"
"livechess","1022958392","4...a6","black","4","pawn","a","6","a6"
"livechess","1022958392","5...Bd7","black","5","Bishop","d","7","d7"
"livechess","1022958392","6...dxe4","black","6","pawn","e","4","e4"
"livechess","1022958392","7...Bc6","black","7","Bishop","c","6","c6"
"livechess","1022958392","8...gxf6","black","8","pawn","f","6","f6"
"livechess","1022958392","9...Bd6","black","9","Bishop","d","6","d6"
"livechess","1022958392","10...Qe7","black","10","Queen","e","7","e7"
"livechess","1022958392","11...Qf8","black","11","Queen","f","8","f8"
"livechess","1022958392","12...Nd7","black","12","Knight","d","7","d7"
"livechess","1022958392","13...O-O-O","black","13","King & Rook","multiple","1|8","O"
"livechess","1022958392","14...Be5","black","14","Bishop","e","5","e5"
"livechess","1022958392","15...Bf6","black","15","Bishop","f","6","f6"
"livechess","1022958392","16...Qg7","black","16","Queen","g","7","g7"
"livechess","1022958392","17...Nb6","black","17","Knight","b","6","b6"
"livechess","1022958392","18...Nd5","black","18","Knight","d","5","d5"
"livechess","1022958392","19...Nxe3","black","19","Knight","e","3","e3"
"livechess","1022958392","20...Qg5","black","20","Queen","g","5","g5"
"livechess","1022960414","1.e4","white","1","pawn","e","4","e4"
"livechess","1022960414","2.Nf3","white","2","Knight","f","3","f3"
"livechess","1022960414","3.Bc4","white","3","Bishop","c","4","c4"
"livechess","1022960414","4.O-O","white","4","King & Rook","multiple","1|8","O"
"livechess","1022960414","5.d3","white","5","pawn","d","3","d3"
"livechess","1022960414","6.Re1","white","6","Rook","e","1","e1"
"livechess","1022960414","7.h3","white","7","pawn","h","3","h3"
"livechess","1022960414","8.Nc3","white","8","Knight","c","3","c3"
"livechess","1022960414","9.Ne4","white","9","Knight","e","4","e4"
"livechess","1022960414","10.Nxd6","white","10","Knight","d","6","d6"
"livechess","1022960414","11.Bf4+","white","11","Bishop","f","4","f4"
"livechess","1022960414","12.Be3","white","12","Bishop","e","3","e3"
"livechess","1022960414","13.d4","white","13","pawn","d","4","d4"
"livechess","1022960414","14.Bd3","white","14","Bishop","d","3","d3"
"livechess","1022960414","15.Bc4","white","15","Bishop","c","4","c4"
"livechess","1022960414","16.Be2","white","16","Bishop","e","2","e2"
"livechess","1022960414","17.Qd2","white","17","Queen","d","2","d2"
"livechess","1022960414","18.Bd3","white","18","Bishop","d","3","d3"
"livechess","1022960414","19.Bxc4","white","19","Bishop","c","4","c4"
"livechess","1022960414","20.c3","white","20","pawn","c","3","c3"
"livechess","1022960414","21.Qc2","white","21","Queen","c","2","c2"
"livechess","1022960414","22.c4","white","22","pawn","c","4","c4"
"livechess","1022960414","23.Rad1","white","23","Rook","d","1","d1"
"livechess","1022960414","24.d5","white","24","pawn","d","5","d5"
"livechess","1022960414","25.Nd4","white","25","Knight","d","4","d4"
"livechess","1022960414","26.cxd5","white","26","pawn","d","5","d5"
"livechess","1022960414","27.Nf3","white","27","Knight","f","3","f3"
"livechess","1022960414","28.Bd4","white","28","Bishop","d","4","d4"
"livechess","1022960414","29.Qxc7","white","29","Queen","c","7","c7"
"livechess","1022960414","30.Bc5+","white","30","Bishop","c","5","c5"
"livechess","1022960414","31.Rxe4","white","31","Rook","e","4","e4"
"livechess","1022960414","32.Rd6+","white","32","Rook","d","6","d6"
"livechess","1022960414","33.Nd4+","white","33","Knight","d","4","d4"
"livechess","1022960414","34.Nxc6","white","34","Knight","c","6","c6"
"livechess","1022960414","35.Kh2","white","35","King","h","2","h2"
"livechess","1022960414","36.Be3+","white","36","Bishop","e","3","e3"
"livechess","1022960414","37.fxe3","white","37","pawn","e","3","e3"
"livechess","1022960414","38.Rd5+","white","38","Rook","d","5","d5"
"livechess","1022960414","39.Ne5+","white","39","Knight","e","5","e5"
"livechess","1022960414","40.Nxf7","white","40","Knight","f","7","f7"
"livechess","1022960414","41.Qxd7","white","41","Queen","d","7","d7"
"livechess","1022960414","42.Qf5+","white","42","Queen","f","5","f5"
"livechess","1022960414","1...e6","black","1","pawn","e","6","e6"
"livechess","1022960414","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1022960414","3...Qg6","black","3","Queen","g","6","g6"
"livechess","1022960414","4...Qxe4","black","4","Queen","e","4","e4"
"livechess","1022960414","5...Qg6","black","5","Queen","g","6","g6"
"livechess","1022960414","6...Nf6","black","6","Knight","f","6","f6"
"livechess","1022960414","7...Bd6","black","7","Bishop","d","6","d6"
"livechess","1022960414","8...Nc6","black","8","Knight","c","6","c6"
"livechess","1022960414","9...Ke7","black","9","King","e","7","e7"
"livechess","1022960414","10...Kxd6","black","10","King","d","6","d6"
"livechess","1022960414","11...Ke7","black","11","King","e","7","e7"
"livechess","1022960414","12...h6","black","12","pawn","h","6","h6"
"livechess","1022960414","13...b6","black","13","pawn","b","6","b6"
"livechess","1022960414","14...Qh5","black","14","Queen","h","5","h5"
"livechess","1022960414","15...Na5","black","15","Knight","a","5","a5"
"livechess","1022960414","16...Qd5","black","16","Queen","d","5","d5"
"livechess","1022960414","17...Bb7","black","17","Bishop","b","7","b7"
"livechess","1022960414","18...Nc4","black","18","Knight","c","4","c4"
"livechess","1022960414","19...Qxc4","black","19","Queen","c","4","c4"
"livechess","1022960414","20...Ne4","black","20","Knight","e","4","e4"
"livechess","1022960414","21...Qd5","black","21","Queen","d","5","d5"
"livechess","1022960414","22...Qc6","black","22","Queen","c","6","c6"
"livechess","1022960414","23...Rag8","black","23","Rook","g","8","g8"
"livechess","1022960414","24...exd5","black","24","pawn","d","5","d5"
"livechess","1022960414","25...Qg6","black","25","Queen","g","6","g6"
"livechess","1022960414","26...Bxd5","black","26","Bishop","d","5","d5"
"livechess","1022960414","27...Bxa2","black","27","Bishop","a","2","a2"
"livechess","1022960414","28...Bd5","black","28","Bishop","d","5","d5"
"livechess","1022960414","29...Bc6","black","29","Bishop","c","6","c6"
"livechess","1022960414","30...Kf6","black","30","King","f","6","f6"
"livechess","1022960414","31...Qxe4","black","31","Queen","e","4","e4"
"livechess","1022960414","32...Kf5","black","32","King","f","5","f5"
"livechess","1022960414","33...Kg5","black","33","King","g","5","g5"
"livechess","1022960414","34...Qe1+","black","34","Queen","e","1","e1"
"livechess","1022960414","35...Re8","black","35","Rook","e","8","e8"
"livechess","1022960414","36...Rxe3","black","36","Rook","e","3","e3"
"livechess","1022960414","37...Qxe3","black","37","Queen","e","3","e3"
"livechess","1022960414","38...Kg6","black","38","King","g","6","g6"
"livechess","1022960414","39...Kh7","black","39","King","h","7","h7"
"livechess","1022960414","40...Re8","black","40","Rook","e","8","e8"
"livechess","1022960414","41...Re7","black","41","Rook","e","7","e7"
"livechess","1022977340","1.e4","white","1","pawn","e","4","e4"
"livechess","1022977340","2.d3","white","2","pawn","d","3","d3"
"livechess","1022977340","3.Be3","white","3","Bishop","e","3","e3"
"livechess","1022977340","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1022977340","5.Be2","white","5","Bishop","e","2","e2"
"livechess","1022977340","6.O-O","white","6","King & Rook","multiple","1|8","O"
"livechess","1022977340","7.Nc3","white","7","Knight","c","3","c3"
"livechess","1022977340","8.d4","white","8","pawn","d","4","d4"
"livechess","1022977340","9.Nb5","white","9","Knight","b","5","b5"
"livechess","1022977340","10.Nxh2","white","10","Knight","h","2","h2"
"livechess","1022977340","11.Nxc7+","white","11","Knight","c","7","c7"
"livechess","1022977340","12.Nxa8","white","12","Knight","a","8","a8"
"livechess","1022977340","13.Qd2","white","13","Queen","d","2","d2"
"livechess","1022977340","14.Rfe1","white","14","Rook","e","1","e1"
"livechess","1022977340","15.g3","white","15","pawn","g","3","g3"
"livechess","1022977340","16.Bxh6","white","16","Bishop","h","6","h6"
"livechess","1022977340","1...e6","black","1","pawn","e","6","e6"
"livechess","1022977340","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1022977340","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1022977340","4...Qh5","black","4","Queen","h","5","h5"
"livechess","1022977340","5...Qg4","black","5","Queen","g","4","g4"
"livechess","1022977340","6...Qh5","black","6","Queen","h","5","h5"
"livechess","1022977340","7...Bd6","black","7","Bishop","d","6","d6"
"livechess","1022977340","8...Nh6","black","8","Knight","h","6","h6"
"livechess","1022977340","9...Bxh2+","black","9","Bishop","h","2","h2"
"livechess","1022977340","10...Qh4","black","10","Queen","h","4","h4"
"livechess","1022977340","11...Ke7","black","11","King","e","7","e7"
"livechess","1022977340","12...g5","black","12","pawn","g","5","g5"
"livechess","1022977340","13...Rg8","black","13","Rook","g","8","g8"
"livechess","1022977340","14...g4","black","14","pawn","g","4","g4"
"livechess","1022977340","15...Qf6","black","15","Queen","f","6","f6"
"livechess","1022981453","1.e4","white","1","pawn","e","4","e4"
"livechess","1022981453","2.Nf3","white","2","Knight","f","3","f3"
"livechess","1022981453","3.a3","white","3","pawn","a","3","a3"
"livechess","1022981453","4.h3","white","4","pawn","h","3","h3"
"livechess","1022981453","5.Bc4","white","5","Bishop","c","4","c4"
"livechess","1022981453","6.d3","white","6","pawn","d","3","d3"
"livechess","1022981453","7.Ke2","white","7","King","e","2","e2"
"livechess","1022981453","8.Rxh3","white","8","Rook","h","3","h3"
"livechess","1022981453","9.Ng5","white","9","Knight","g","5","g5"
"livechess","1022981453","10.Qg1","white","10","Queen","g","1","g1"
"livechess","1022981453","11.Kd2","white","11","King","d","2","d2"
"livechess","1022981453","12.Nf3","white","12","Knight","f","3","f3"
"livechess","1022981453","13.Nxd4","white","13","Knight","d","4","d4"
"livechess","1022981453","14.c3","white","14","pawn","c","3","c3"
"livechess","1022981453","15.Kc2","white","15","King","c","2","c2"
"livechess","1022981453","16.Qxg7","white","16","Queen","g","7","g7"
"livechess","1022981453","1...e6","black","1","pawn","e","6","e6"
"livechess","1022981453","2...Qf6","black","2","Queen","f","6","f6"
"livechess","1022981453","3...b6","black","3","pawn","b","6","b6"
"livechess","1022981453","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1022981453","5...Qg6","black","5","Queen","g","6","g6"
"livechess","1022981453","6...Qxg2","black","6","Queen","g","2","g2"
"livechess","1022981453","7...Qxh3","black","7","Queen","h","3","h3"
"livechess","1022981453","8...Nf6","black","8","Knight","f","6","f6"
"livechess","1022981453","9...Bc5","black","9","Bishop","c","5","c5"
"livechess","1022981453","10...Nd4+","black","10","Knight","d","4","d4"
"livechess","1022981453","11...Bb7","black","11","Bishop","b","7","b7"
"livechess","1022981453","12...O-O-O","black","12","King & Rook","multiple","1|8","O"
"livechess","1022981453","13...Bxd4","black","13","Bishop","d","4","d4"
"livechess","1022981453","14...Bc5","black","14","Bishop","c","5","c5"
"livechess","1022981453","15...Bc6","black","15","Bishop","c","6","c6"
"livechess","1022981453","16...Be7","black","16","Bishop","e","7","e7"
"livechess","1022982902","1.e3","white","1","pawn","e","3","e3"
"livechess","1022982902","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1022982902","3.Qa4+","white","3","Queen","a","4","a4"
"livechess","1022982902","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1022982902","5.Bc4","white","5","Bishop","c","4","c4"
"livechess","1022982902","6.Nc3","white","6","Knight","c","3","c3"
"livechess","1022982902","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1022982902","8.Qc4","white","8","Queen","c","4","c4"
"livechess","1022982902","9.Qb4","white","9","Queen","b","4","b4"
"livechess","1022982902","10.cxd3","white","10","pawn","d","3","d3"
"livechess","1022982902","11.a4","white","11","pawn","a","4","a4"
"livechess","1022982902","12.Qh4","white","12","Queen","h","4","h4"
"livechess","1022982902","13.Nxe5","white","13","Knight","e","5","e5"
"livechess","1022982902","14.Qg3","white","14","Queen","g","3","g3"
"livechess","1022982902","15.Qxe5","white","15","Queen","e","5","e5"
"livechess","1022982902","16.Qg3","white","16","Queen","g","3","g3"
"livechess","1022982902","17.Ne4","white","17","Knight","e","4","e4"
"livechess","1022982902","18.h4","white","18","pawn","h","4","h4"
"livechess","1022982902","19.h5","white","19","pawn","h","5","h5"
"livechess","1022982902","20.dxe3","white","20","pawn","e","3","e3"
"livechess","1022982902","21.Ke2","white","21","King","e","2","e2"
"livechess","1022982902","22.Ra3","white","22","Rook","a","3","a3"
"livechess","1022982902","23.dxe4","white","23","pawn","e","4","e4"
"livechess","1022982902","24.Rd3","white","24","Rook","d","3","d3"
"livechess","1022982902","25.Rd6","white","25","Rook","d","6","d6"
"livechess","1022982902","26.Kf3","white","26","King","f","3","f3"
"livechess","1022982902","27.Ke2","white","27","King","e","2","e2"
"livechess","1022982902","28.Rd5","white","28","Rook","d","5","d5"
"livechess","1022982902","29.Rd2","white","29","Rook","d","2","d2"
"livechess","1022982902","30.Bxd2","white","30","Bishop","d","2","d2"
"livechess","1022982902","31.fxg3","white","31","pawn","g","3","g3"
"livechess","1022982902","32.Rh4","white","32","Rook","h","4","h4"
"livechess","1022982902","33.e4","white","33","pawn","e","4","e4"
"livechess","1022982902","34.Rg4","white","34","Rook","g","4","g4"
"livechess","1022982902","35.Kf3","white","35","King","f","3","f3"
"livechess","1022982902","36.Bc1","white","36","Bishop","c","1","c1"
"livechess","1022982902","37.Ke2","white","37","King","e","2","e2"
"livechess","1022982902","38.b3","white","38","pawn","b","3","b3"
"livechess","1022982902","39.Bb2","white","39","Bishop","b","2","b2"
"livechess","1022982902","40.Bxa1","white","40","Bishop","a","1","a1"
"livechess","1022982902","1...e5","black","1","pawn","e","5","e5"
"livechess","1022982902","2...d6","black","2","pawn","d","6","d6"
"livechess","1022982902","3...Nd7","black","3","Knight","d","7","d7"
"livechess","1022982902","4...Ngf6","black","4","Knight","f","6","f6"
"livechess","1022982902","5...Be7","black","5","Bishop","e","7","e7"
"livechess","1022982902","6...O-O","black","6","King & Rook","multiple","1|8","O"
"livechess","1022982902","7...Nc5","black","7","Knight","c","5","c5"
"livechess","1022982902","8...Be6","black","8","Bishop","e","6","e6"
"livechess","1022982902","9...Nxd3+","black","9","Knight","d","3","d3"
"livechess","1022982902","10...b6","black","10","pawn","b","6","b6"
"livechess","1022982902","11...d5","black","11","pawn","d","5","d5"
"livechess","1022982902","12...a5","black","12","pawn","a","5","a5"
"livechess","1022982902","13...Nd7","black","13","Knight","d","7","d7"
"livechess","1022982902","14...Nxe5","black","14","Knight","e","5","e5"
"livechess","1022982902","15...Bf6","black","15","Bishop","f","6","f6"
"livechess","1022982902","16...d4","black","16","pawn","d","4","d4"
"livechess","1022982902","17...c5","black","17","pawn","c","5","c5"
"livechess","1022982902","18...Bd7","black","18","Bishop","d","7","d7"
"livechess","1022982902","19...dxe3","black","19","pawn","e","3","e3"
