"","gameID","pgn"
"8006","beta112","2...Qf6"
"8007","beta112","3.Nc3"
"8008","beta112","3...d6"
"8009","beta112","4.Qa4+"
"8010","beta112","4...c6"
"8011","beta112","5.Nd5"
"8012","beta112","5...Qe7"
"8013","beta112","6.Nb6"
"8014","beta112","6...axb6"
"8015","beta112","7.Qxa8"
"8016","beta112","7...Nd7"
"8017","beta112","8.b3"
"8018","beta112","8...Ngf6"
"8019","beta112","9.Qxc8+"
"8020","beta112","9...Qd8"
"8021","beta112","10.Qxb7"
"8022","beta112","10...Be7"
"8023","beta112","11.Qxc6"
"8024","beta112","11...O-O"
"8025","beta112","12.Bb5"
"8026","beta112","12...g6"
"8027","beta112","13.Nf3"
"8028","beta112","13...Nb8"
"8029","beta112","14.Qc4"
"8030","beta112","14...d5"
"8031","beta112","15.Qh4"
"8032","beta112","15...Ne4"
"8033","beta112","16.Qh3"
"8034","beta112","16...Bb4"
"8035","beta112","17.O-O"
"8036","beta112","17...f5"
"8037","beta112","18.Nxe5"
"8038","beta112","18...Ng5"
"8039","beta112","19.Qh4"
"8040","beta112","19...Be7"
"8041","beta112","20.Nc6"
"8042","beta112","20...Nxc6"
"8043","beta112","21.Bxc6"
"8044","beta112","21...Ne4"
"8045","beta112","22.Qh6"
"8046","beta112","22...Bg5"
"8047","beta112","23.Qh3"
"8048","beta112","23...Bh4"
"8049","beta112","24.g3"
"8050","beta112","24...Bf6"
"8051","beta112","25.Rb1"
"8052","beta112","25...Ng5"
"8053","beta112","26.Qh6"
"8054","beta112","26...Nf3+"
"8055","beta112","27.Kg2"
"8056","beta112","27...Qe7"
"8057","beta112","28.Bxd5+"
"8058","beta112","28...Kh8"
"8059","beta112","29.Qf4"
"8060","beta112","29...Ng5"
"8061","beta112","30.h4"
"8062","beta112","30...Ne4"
"8063","beta112","31.Bxe4"
"8064","beta112","31...fxe4"
"8065","beta112","32.Qg4"
"8066","beta112","32...Be5"
"8067","beta112","33.d4"
"8068","beta112","33...Bb8"
"8069","beta112","34.Bd2"
"8070","beta112","34...Qf6"
"8071","beta112","35.Bc3"
"8072","beta112","35...h5"
"8073","beta112","36.Qg5"
"8074","beta112","36...Qf3+"
"8075","beta112","37.Kg1"
"8076","beta112","37...Kh7"
"8077","beta112","38.Qe7+"
"8078","beta112","38...Kh6"
"8079","beta112","39.d5"
"8080","beta112","39...Qf7"
"8081","beta112","40.Qg5+"
"8082","beta112","40...Kh7"
"8083","beta112","41.Rbd1"
"8084","beta112","41...Bxg3"
"8085","beta112","42.fxg3"
"8086","beta113","1.d4"
"8087","beta113","1...e6"
"8088","beta113","2.e4"
"8089","beta113","2...Qh4"
"8090","beta113","3.Qf3"
"8091","beta113","3...Nc6"
"8092","beta113","4.c3"
"8093","beta113","4...Bb4"
"8094","beta113","5.g3"
"8095","beta113","5...Qf6"
"8096","beta113","6.Qxf6"
"8097","beta113","6...Nxf6"
"8098","beta113","7.cxb4"
"8099","beta113","7...Nxe4"
"8100","beta113","8.Nf3"
"8101","beta113","8...Nxb4"
"8102","beta113","9.Na3"
"8103","beta113","9...c5"
"8104","beta113","10.Bg2"
"8105","beta113","10...cxd4"
"8106","beta113","11.Nxd4"
"8107","beta113","11...Nd3+"
"8108","beta113","12.Ke2"
"8109","beta113","12...Nexf2"
"8110","beta113","13.Rf1"
"8111","beta113","13...Nxc1+"
"8112","beta113","14.Raxc1"
"8113","beta113","14...Ng4"
"8114","beta113","15.Rf4"
"8115","beta113","15...h5"
"8116","beta113","16.Rcf1"
"8117","beta113","16...f6"
"8118","beta113","17.Ndb5"
"8119","beta113","17...Kd8"
"8120","beta113","18.Nd6"
"8121","beta113","18...Ke7"
"8122","beta113","19.Nac4"
"8123","beta113","19...Nxh2"
"8124","beta113","20.Kf2"
"8125","beta113","20...Ng4+"
"8126","beta113","21.Kg1"
"8127","beta113","21...Rb8"
"8128","beta113","22.Ne4"
"8129","beta113","22...b5"
"8130","beta113","23.Ncd2"
"8131","beta113","23...Ne3"
"8132","beta113","24.Nf3"
"8133","beta113","24...Nxf1"
"8134","beta113","25.Bxf1"
"8135","beta113","25...e5"
"8136","beta113","26.Rh4"
"8137","beta113","26...Bb7"
"8138","beta113","27.Ned2"
"8139","beta113","27...Bxf3"
"8140","beta113","28.Nxf3"
"8141","beta113","28...Rbc8"
"8142","beta113","29.b3"
"8143","beta113","29...Rc2"
"8144","beta113","30.Bxb5"
"8145","beta113","30...Rxa2"
"8146","beta113","31.Bc4"
"8147","beta113","31...Kd6"
"8148","beta113","32.Rh2"
"8149","beta113","32...Rxh2"
"8150","beta113","33.Kxh2"
"8151","beta113","33...Kc5"
"8152","beta113","34.Nd2"
"8153","beta113","34...d5"
"8154","beta113","35.Ba6"
"8155","beta113","35...d4"
"8156","beta113","36.Ne4+"
"8157","beta113","36...Kb6"
"8158","beta113","37.Bc4"
"8159","beta113","37...a5"
"8160","beta113","38.Nd6"
"8161","beta113","38...g5"
"8162","beta113","39.Nf7"
"8163","beta113","39...Rh7"
"8164","beta113","40.Nd6"
"8165","beta113","40...h4"
"8166","beta113","41.Ne4"
"8167","beta113","41...f5"
"8168","beta113","42.Nxg5"
"8169","beta113","42...Rh5"
"8170","beta113","43.Ne6"
"8171","beta113","43...hxg3+"
"8172","beta113","44.Kxg3"
"8173","beta113","44...f4+"
"8174","beta113","45.Kf3"
"8175","beta113","45...Kc6"
"8176","beta113","46.Nd8+"
"8177","beta113","46...Kd7"
"8178","beta113","47.Nf7"
"8179","beta113","47...Ke7"
"8180","beta113","48.Ke4"
"8181","beta113","48...Kf6"
"8182","beta113","49.Nd6"
"8183","beta113","49...Rh3"
"8184","beta113","50.Ne8+"
"8185","beta113","50...Ke7"
"8186","beta113","51.Ng7"
"8187","beta113","51...Re3+"
"8188","beta113","52.Kf5"
"8189","beta113","52...d3"
"8190","beta113","53.Ne6"
"8191","beta113","53...d2"
"8192","beta113","54.Nc5"
"8193","beta113","54...d1=Q"
"8194","beta113","55.Na6"
"8195","beta113","55...Qb1+"
"8196","beta113","56.Kg5"
"8197","beta113","56...Rg3+"
"8198","beta113","57.Kh4"
"8199","beta113","57...Qh1#"
"8200","beta114","1.e3"
"8201","beta114","1...e5"
"8202","beta114","2.Qg4"
"8203","beta114","2...Nf6"
"8204","beta114","3.Qa4"
"8205","beta114","3...Be7"
"8206","beta114","4.Nf3"
"8207","beta114","4...Nc6"
"8208","beta114","5.Nc3"
"8209","beta114","5...d5"
"8210","beta114","6.b3"
"8211","beta114","6...O-O"
"8212","beta114","7.Bb2"
"8213","beta114","7...Bg4"
"8214","beta114","8.Qb5"
"8215","beta114","8...Bxf3"
"8216","beta114","9.gxf3"
"8217","beta114","9...Rb8"
"8218","beta114","10.Bh3"
"8219","beta114","10...d4"
"8220","beta114","11.Nd5"
"8221","beta114","11...Nxd5"
"8222","beta114","12.Ke2"
"8223","beta114","12...dxe3"
"8224","beta114","13.dxe3"
"8225","beta114","13...Bd6"
"8226","beta114","14.Qxd5"
"8227","beta114","14...Qh4"
"8228","beta114","15.Bg4"
"8229","beta114","15...Kh8"
"8230","beta114","16.Rag1"
"8231","beta114","16...f5"
"8232","beta114","17.h3"
"8233","beta114","17...fxg4"
"8234","beta114","18.Rxg4"
"8235","beta114","18...Qe7"
"8236","beta114","19.Rhg1"
"8237","beta114","19...Rf7"
"8238","beta114","20.Qe4"
"8239","beta114","20...Rbf8"
"8240","beta114","21.Rh4"
"8241","beta114","21...g6"
"8242","beta114","22.f4"
"8243","beta114","22...Qxh4"
"8244","beta114","23.Qd5"
"8245","beta114","23...Qh5+"
"8246","beta114","24.Ke1"
"8247","beta114","24...Bb4+"
"8248","beta114","25.Kf1"
"8249","beta114","25...Qxh3+"
"8250","beta114","26.Ke2"
"8251","beta114","26...Qh5+"
"8252","beta114","27.Kf1"
"8253","beta114","27...Qh3+"
"8254","beta114","28.Rg2"
"8255","beta114","28...Rd7"
"8256","beta114","29.Bxe5+"
"8257","beta114","29...Nxe5"
"8258","beta114","30.Qxe5+"
"8259","beta114","30...Kg8"
"8260","beta114","31.Qa1"
"8261","beta114","31...Qh1+"
"8262","beta114","32.Rg1"
"8263","beta114","32...Qh5"
"8264","beta114","33.a3"
"8265","beta114","33...Rd1+"
"8266","beta114","34.Qxd1"
"8267","beta114","34...Qxd1+"
"8268","beta114","35.Kg2"
"8269","beta114","35...Qg4+"
"8270","beta114","36.Kf1"
"8271","beta114","36...Qh3+"
"8272","beta114","37.Ke2"
"8273","beta114","37...Qh5+"
"8274","beta114","38.Kf1"
"8275","beta114","38...Bd6"
"8276","beta114","39.Rg2"
"8277","beta114","39...Rd8"
"8278","beta114","40.Rg5"
"8279","beta114","40...Qh1+"
"8280","beta114","41.Ke2"
"8281","beta114","41...Bxa3"
"8282","beta114","42.Rb5"
"8283","beta114","42...Qd1#"
"8284","beta115","1.e4"
"8285","beta115","1...e6"
"8286","beta115","2.d3"
"8287","beta115","2...Qh4"
"8288","beta115","3.Nf3"
"8289","beta115","3...Qh5"
"8290","beta115","4.Be2"
"8291","beta115","4...Qg6"
"8292","beta115","5.O-O"
"8293","beta115","5...b6"
"8294","beta115","6.Bf4"
"8295","beta115","6...Bd6"
"8296","beta115","7.Bxd6"
"8297","beta115","7...cxd6"
"8298","beta115","8.Nc3"
"8299","beta115","8...Bb7"
"8300","beta115","9.Nb5"
"8301","beta115","9...Na6"
"8302","beta115","10.Nxd6+"
"8303","beta115","10...Kf8"
"8304","beta115","11.Nxb7"
"8305","beta115","11...Nf6"
"8306","beta115","12.Nd6"
"8307","beta115","12...h5"
"8308","beta115","13.Nh4"
"8309","beta115","13...Qh7"
"8310","beta115","14.Qd2"
"8311","beta115","14...Rg8"
"8312","beta115","15.Qf4"
"8313","beta115","15...Ng4"
"8314","beta115","16.Qxf7#"
"8315","beta116","1.e3"
"8316","beta116","1...e5"
"8317","beta116","2.Qg4"
"8318","beta116","2...d5"
"8319","beta116","3.Qa4+"
"8320","beta116","3...Bd7"
"8321","beta116","4.Qb3"
"8322","beta116","4...Nf6"
"8323","beta116","5.Qxb7"
"8324","beta116","5...Nc6"
"8325","beta116","6.Bb5"
"8326","beta116","6...Nb4"
"8327","beta116","7.Na3"
"8328","beta116","7...Bxb5"
"8329","beta116","8.Qxb5+"
"8330","beta116","8...Qd7"
"8331","beta116","9.Qxd7+"
"8332","beta116","9...Nxd7"
"8333","beta116","10.c3"
"8334","beta116","10...Nd3+"
"8335","beta116","11.Ke2"
"8336","beta116","11...e4"
"8337","beta116","12.f3"
"8338","beta116","12...f5"
"8339","beta116","13.b4"
"8340","beta116","13...Bd6"
"8341","beta116","14.Nb5"
"8342","beta116","14...O-O"
"8343","beta116","15.Ba3"
"8344","beta116","15...Be5"
"8345","beta116","16.Nd4"
"8346","beta116","16...Bxd4"
"8347","beta116","17.exd4"
"8348","beta116","17...Nb6"
"8349","beta116","18.b5"
"8350","beta116","18...Nc4"
"8351","beta116","19.Bxf8"
"8352","beta116","19...Rxf8"
"8353","beta116","20.a4"
"8354","beta116","20...Rb8"
"8355","beta116","21.h4"
"8356","beta116","21...Nf4+"
"8357","beta116","22.Kf2"
"8358","beta116","22...Nxd2"
"8359","beta116","23.h5"
"8360","beta116","23...Nd3+"
"8361","beta116","24.Kg3"
"8362","beta116","24...Rb6"
"8363","beta116","25.f4"
"8364","beta116","25...g6"
"8365","beta116","26.h6"
"8366","beta116","26...c6"
"8367","beta116","27.bxc6"
"8368","beta116","27...Rxc6"
"8369","beta116","28.Ra3"
"8370","beta116","28...Nc4"
"8371","beta116","29.Rb3"
"8372","beta116","29...Rb6"
"8373","beta116","30.Rb5"
"8374","beta116","30...e3"
"8375","beta116","31.Rxd5"
"8376","beta116","31...Nf2"
"8377","beta116","32.Rh4"
"8378","beta116","32...Ng4"
"8379","beta116","33.Ne2"
"8380","beta116","33...Nd6"
"8381","beta116","34.Rh1"
"8382","beta116","34...Ne4+"
"8383","beta116","35.Kf3"
"8384","beta116","35...Re6"
"8385","beta116","36.Rd8+"
"8386","beta116","36...Kf7"
"8387","beta116","37.d5"
"8388","beta116","37...Re7"
"8389","beta116","38.d6"
"8390","beta116","38...Re6"
"8391","beta116","39.d7"
"8392","beta116","39...Ke7"
"8393","beta116","40.Nd4"
"8394","beta116","40...Rd6"
"8395","beta116","41.c4"
"8396","beta116","41...Rxd4"
"8397","beta116","42.Rh8"
"8398","beta116","42...Rxd7"
"8399","beta116","43.Rxh7+"
"8400","beta116","43...Kd6"
"8401","beta116","44.Rxd7+"
"8402","beta116","44...Kxd7"
"8403","beta116","45.h7"
"8404","beta116","45...Nd2+"
"8405","beta116","46.Ke2"
"8406","beta116","46...Nxc4"
"8407","beta116","47.h8=Q"
"8408","beta116","47...Kc6"
"8409","beta116","48.Qc8+"
"8410","beta116","48...Kd5"
"8411","beta116","49.Rd1+"
"8412","beta116","49...Ke4"
"8413","beta116","50.Qxc4#"
"8414","beta117","1.b3"
"8415","beta117","1...e6"
"8416","beta117","2.Bb2"
"8417","beta117","2...Nc6"
"8418","beta117","3.g3"
"8419","beta117","3...b6"
"8420","beta117","4.Bg2"
"8421","beta117","4...Bb7"
"8422","beta117","5.a3"
"8423","beta117","5...Qg5"
"8424","beta117","6.h3"
"8425","beta117","6...Nf6"
"8426","beta117","7.e3"
"8427","beta117","7...Ne5"
"8428","beta117","8.Bxb7"
"8429","beta117","8...Rb8"
"8430","beta117","9.Bg2"
"8431","beta117","9...Bc5"
"8432","beta117","10.f4"
"8433","beta117","10...Qxg3+"
"8434","beta117","11.Kf1"
"8435","beta117","11...Ng6"
"8436","beta117","12.Qf3"
"8437","beta117","12...Qh4"
"8438","beta117","13.Ne2"
"8439","beta117","13...Qh6"
"8440","beta117","14.Nbc3"
"8441","beta117","14...Nh4"
"8442","beta117","15.Qg3"
"8443","beta117","15...Nf5"
"8444","beta117","16.Qf3"
"8445","beta117","16...g5"
"8446","beta117","17.d4"
"8447","beta117","17...Bd6"
"8448","beta117","18.e4"
"8449","beta117","18...Nh4"
"8450","beta117","19.Qg4"
"8451","beta117","19...gxf4"
"8452","beta117","20.Nxf4"
"8453","beta117","20...Bxf4"
"8454","beta117","21.Bc1"
"8455","beta117","21...Bxc1"
"8456","beta117","22.Ne2"
"8457","beta117","22...Rg8"
"8458","beta117","23.e5"
"8459","beta118","1.e3"
"8460","beta118","1...d5"
"8461","beta118","2.Qh5"
"8462","beta118","2...Nf6"
"8463","beta118","3.Qh4"
"8464","beta118","3...e5"
"8465","beta118","4.Nf3"
"8466","beta118","4...e4"
"8467","beta118","5.Ng5"
"8468","beta118","5...Be7"
"8469","beta118","6.f4"
"8470","beta118","6...exf3"
"8471","beta118","7.Nxf3"
"8472","beta118","7...Ne4"
"8473","beta118","8.Qf4"
"8474","beta118","8...g5"
"8475","beta118","9.Qe5"
"8476","beta118","9...f6"
"8477","beta118","10.Qd4"
"8478","beta118","10...c5"
"8479","beta118","11.Qa4+"
"8480","beta118","11...Qd7"
"8481","beta118","12.Bb5"
"8482","beta118","12...Nc6"
"8483","beta118","13.Nc3"
"8484","beta118","13...a6"
"8485","beta118","14.b3"
"8486","beta118","14...O-O"
"8487","beta118","15.Bb2"
"8488","beta118","15...g4"
"8489","beta118","16.Nh4"
"8490","beta118","16...f5"
"8491","beta118","17.Nxe4"
"8492","beta118","17...dxe4"
"8493","beta118","18.g3"
"8494","beta118","18...Bxh4"
"8495","beta118","19.gxh4"
"8496","beta118","19...Rd8"
"8497","beta118","20.Bc4+"
"8498","beta118","20...Kf8"
"8499","beta118","21.Rf1"
"8500","beta118","21...Qxd2#"
"8501","beta119","1.e3"
"8502","beta119","1...e5"
"8503","beta119","2.Qg4"
"8504","beta119","2...d6"
"8505","beta119","3.Qa4+"
"8506","beta119","3...Bd7"
"8507","beta119","4.Qb3"
"8508","beta119","4...b6"
"8509","beta119","5.Nf3"
"8510","beta119","5...Be6"
"8511","beta119","6.Bc4"
"8512","beta119","6...Qe7"
"8513","beta119","7.Nc3"
"8514","beta119","7...a6"
"8515","beta119","8.Nd5"
"8516","beta119","8...Qd7"
"8517","beta119","9.Ng5"
"8518","beta119","9...b5"
"8519","beta119","10.Bd3"
"8520","beta119","10...c6"
"8521","beta119","11.Nb6"
"8522","beta119","11...Qb7"
"8523","beta119","12.Nxe6"
"8524","beta119","12...Qxb6"
"8525","beta119","13.Ng5"
"8526","beta119","13...h6"
"8527","beta119","14.Qxf7+"
"8528","beta119","14...Kd8"
"8529","beta119","15.Qxf8+"
"8530","beta119","15...Kc7"
"8531","beta119","16.Qxg7+"
"8532","beta119","16...Nd7"
"8533","beta119","17.Ne6+"
"8534","beta119","17...Kb7"
"8535","beta119","18.Qxh8"
"8536","beta119","18...Ne7"
"8537","beta119","19.Qxh6"
"8538","beta119","19...Nc5"
"8539","beta119","20.b4"
"8540","beta119","20...Nxd3+"
"8541","beta119","21.cxd3"
"8542","beta119","21...Nd5"
"8543","beta119","22.a3"
"8544","beta119","22...Re8"
"8545","beta119","23.Bb2"
"8546","beta119","23...c5"
"8547","beta119","24.Bxe5"
"8548","beta119","24...cxb4"
"8549","beta119","25.axb4"
"8550","beta119","25...Nxb4"
"8551","beta119","26.Bd4"
"8552","beta119","26...Nc2+"
"8553","beta119","27.Ke2"
"8554","beta119","27...Nxd4+"
"8555","beta119","28.exd4"
"8556","beta119","28...Qxd4"
"8557","beta119","29.Qh7+"
"8558","beta119","29...Kc6"
"8559","beta119","30.Qc7+"
"8560","beta119","30...Kd5"
"8561","beta119","31.Kd1"
"8562","beta119","31...Rxe6"
"8563","beta119","32.Qb7+"
"8564","beta119","32...Ke5"
"8565","beta119","33.Re1+"
"8566","beta119","33...Kf5"
"8567","beta119","34.Qf3+"
"8568","beta119","34...Kg6"
"8569","beta119","35.Rxe6+"
"8570","beta119","35...Kg5"
"8571","beta119","36.h4+"
"8572","beta119","36...Kxh4"
"8573","beta119","37.Rg6"
"8574","beta119","37...Qxa1+"
"8575","beta119","38.Ke2"
"8576","beta119","38...Qe5+"
"8577","beta119","39.Kd1"
"8578","beta119","39...Qa1+"
"8579","beta119","40.Kc2"
"8580","beta119","40...Qa2+"
"8581","beta119","41.Kc1"
"8582","beta119","41...Qa1+"
"8583","beta119","42.Kc2"
"8584","beta119","42...Qa2+"
"8585","beta119","43.Kc3"
"8586","beta119","43...Qa3+"
"8587","beta119","44.Kd4"
"8588","beta119","44...Qb2+"
"8589","beta119","45.Ke3"
"8590","beta119","45...Qe5+"
"8591","beta119","46.Qe4+"
"8592","beta119","46...Qxe4+"
"8593","beta119","47.dxe4"
"8594","beta119","47...Kh5"
"8595","beta119","48.Rg3"
"8596","beta119","48...b4"
"8597","beta119","49.f4"
"8598","beta119","49...b3"
"8599","beta119","50.Rh3+"
"8600","beta119","50...Kg6"
"8601","beta119","51.Rh1"
"8602","beta119","51...b2"
"8603","beta119","52.Ra1"
"8604","beta120","1.e4"
"8605","beta120","1...e6"
"8606","beta120","2.e5"
"8607","beta120","2...Qg5"
"8608","beta120","3.Nf3"
"8609","beta120","3...Qf4"
"8610","beta120","4.d4"
"8611","beta120","4...Qe4+"
"8612","beta120","5.Be3"
"8613","beta120","5...Nc6"
"8614","beta120","6.Nc3"
"8615","beta120","6...Qf5"
"8616","beta120","7.Bd3"
"8617","beta120","7...Qg4"
"8618","beta120","8.O-O"
"8619","beta120","8...b6"
"8620","beta120","9.h3"
"8621","beta120","9...Qh5"
"8622","beta120","10.Nb5"
"8623","beta120","10...Kd8"
"8624","beta120","11.Bg5+"
"8625","beta120","11...f6"
"8626","beta120","12.exf6"
"8627","beta120","12...gxf6"
"8628","beta120","13.Bf4"
"8629","beta120","13...e5"
"8630","beta120","14.dxe5"
"8631","beta120","14...fxe5"
"8632","beta120","15.Bg5+"
"8633","beta120","15...Be7"
"8634","beta120","16.Bxe7+"
"8635","beta120","16...Ngxe7"
"8636","beta120","17.Qe2"
"8637","beta120","17...Bb7"
"8638","beta120","18.Rad1"
"8639","beta120","18...Rg8"
"8640","beta121","1.d4"
"8641","beta121","1...e6"
"8642","beta121","2.c4"
"8643","beta121","2...Qf6"
"8644","beta121","3.Nc3"
"8645","beta121","3...Nc6"
"8646","beta121","4.Nf3"
"8647","beta121","4...Bd6"
"8648","beta121","5.e4"
"8649","beta121","5...Bf4"
"8650","beta121","6.e5"
"8651","beta121","6...Qh6"
"8652","beta121","7.a3"
"8653","beta121","7...b6"
"8654","beta121","8.Bxf4"
"8655","beta121","8...Qxf4"
"8656","beta121","9.g3"
"8657","beta121","9...Qf5"
"8658","beta121","10.Bd3"
"8659","beta121","10...Qh5"
"8660","beta121","11.Be4"
"8661","beta121","11...Bb7"
"8662","beta121","12.b4"
"8663","beta121","12...Nge7"
"8664","beta121","13.Qd3"
"8665","beta121","13...O-O-O"
"8666","beta121","14.d5"
"8667","beta121","14...Nxe5"
"8668","beta121","15.Nxe5"
"8669","beta121","15...Qxe5"
"8670","beta121","16.f4"
"8671","beta121","16...Qf6"
"8672","beta121","17.O-O-O"
"8673","beta121","17...Nf5"
"8674","beta121","18.Bxf5"
"8675","beta121","18...exf5"
"8676","beta121","19.Rhe1"
"8677","beta121","19...Ba6"
"8678","beta121","20.b5"
"8679","beta121","20...Bb7"
"8680","beta122","1.e4"
"8681","beta122","1...e6"
"8682","beta122","2.Nf3"
"8683","beta122","2...Qf6"
"8684","beta122","3.d4"
"8685","beta122","3...Nc6"
"8686","beta122","4.e5"
"8687","beta122","4...Qg6"
"8688","beta122","5.Qd3"
"8689","beta122","5...f5"
"8690","beta122","6.exf6"
"8691","beta122","6...Qxf6"
"8692","beta122","7.Be2"
"8693","beta122","7...Nge7"
"8694","beta122","8.Bg5"
"8695","beta122","8...Qf5"
"8696","beta122","9.O-O"
"8697","beta122","9...Nd5"
"8698","beta122","10.Qxf5"
"8699","beta122","10...exf5"
"8700","beta122","11.Ne5"
"8701","beta122","11...g6"
"8702","beta122","12.Nxc6"
"8703","beta122","12...bxc6"
"8704","beta122","13.c4"
"8705","beta122","13...Nb4"
"8706","beta122","14.Na3"
"8707","beta122","14...Ba6"
"8708","beta122","15.Bf6"
"8709","beta122","15...Rg8"
"8710","beta122","16.Rfe1"
"8711","beta122","16...Kf7"
"8712","beta122","17.Be5"
"8713","beta122","17...Bxc4"
"8714","beta122","18.Bxc4+"
"8715","beta122","18...d5"
"8716","beta122","19.Bb3"
"8717","beta122","19...Nd3"
"8718","beta122","20.Re2"
"8719","beta122","20...Re8"
"8720","beta122","21.Bc2"
"8721","beta122","21...Nf4"
"8722","beta122","22.Re3"
"8723","beta122","22...Ne6"
"8724","beta122","23.Rae1"
"8725","beta122","23...Bb4"
"8726","beta122","24.R1e2"
"8727","beta122","24...c5"
"8728","beta122","25.Nb5"
"8729","beta122","25...cxd4"
"8730","beta122","26.Bxd4"
"8731","beta122","26...Nxd4"
"8732","beta122","27.Nxd4"
"8733","beta122","27...Bc5"
"8734","beta122","28.Rxe8"
"8735","beta122","28...Rxe8"
"8736","beta122","29.Rxe8"
"8737","beta122","29...Kxe8"
"8738","beta122","30.Ne6"
"8739","beta122","30...Bb6"
"8740","beta122","31.Ng5"
"8741","beta122","31...h6"
"8742","beta122","32.Nf3"
"8743","beta122","32...Ke7"
"8744","beta122","33.Ne5"
"8745","beta122","33...Bd4"
"8746","beta122","34.Nxg6+"
"8747","beta122","34...Kf6"
"8748","beta122","35.Nf4"
"8749","beta122","35...Bxb2"
"8750","beta122","36.Nxd5+"
"8751","beta122","36...Ke6"
"8752","beta122","37.Nxc7+"
"8753","beta122","37...Kd6"
"8754","beta122","38.Nb5+"
"8755","beta122","38...Kc6"
"8756","beta122","39.Nxa7+"
"8757","beta122","39...Kb6"
"8758","beta122","40.Nc8+"
"8759","beta122","40...Kb7"
"8760","beta122","41.Nd6+"
"8761","beta122","41...Kc6"
"8762","beta122","42.Nxf5"
"8763","beta122","42...Kd5"
"8764","beta122","43.Nxh6"
"8765","beta122","43...Ke6"
"8766","beta122","44.Ng4"
"8767","beta123","1.e3"
"8768","beta123","1...e5"
"8769","beta123","2.Qf3"
"8770","beta123","2...Nf6"
"8771","beta123","3.Bc4"
"8772","beta123","3...Nc6"
"8773","beta123","4.Nc3"
"8774","beta123","4...Nb4"
"8775","beta123","5.Bb3"
"8776","beta123","5...d5"
"8777","beta123","6.a3"
"8778","beta123","6...d4"
"8779","beta123","7.axb4"
"8780","beta123","7...dxc3"
"8781","beta123","8.bxc3"
"8782","beta123","8...Bg4"
"8783","beta123","9.Qxb7"
"8784","beta123","9...Bd6"
"8785","beta123","10.Rxa7"
"8786","beta123","10...Rxa7"
"8787","beta123","11.Qxa7"
"8788","beta123","11...O-O"
"8789","beta123","12.h3"
"8790","beta123","12...Bf5"
"8791","beta123","13.g4"
"8792","beta123","13...Be4"
"8793","beta123","14.f3"
"8794","beta123","14...Bd5"
"8795","beta123","15.Bxd5"
"8796","beta123","15...Nxd5"
"8797","beta123","16.e4"
"8798","beta123","16...Nf6"
"8799","beta123","17.d3"
"8800","beta123","17...Qc8"
"8801","beta123","18.h4"
"8802","beta123","18...h6"
"8803","beta123","19.g5"
"8804","beta123","19...Nh5"
"8805","beta123","20.gxh6"
"8806","beta123","20...Ng3"
"8807","beta123","21.Rh3"
"8808","beta123","21...Qxh3"
"8809","beta123","22.Nxh3"
"8810","beta123","22...g6"
"8811","beta123","23.Qg1"
"8812","beta123","23...Nh5"
"8813","beta123","24.Qg5"
"8814","beta123","24...Kh7"
"8815","beta123","25.f4"
"8816","beta123","25...exf4"
"8817","beta123","26.Nxf4"
"8818","beta123","26...f6"
"8819","beta123","27.Qxg6+"
"8820","beta123","27...Kh8"
"8821","beta123","28.Qxh5"
"8822","beta123","28...Bxf4"
"8823","beta123","29.Bxf4"
"8824","beta123","29...Rg8"
"8825","beta123","30.e5"
"8826","beta123","30...Rg1+"
"8827","beta123","31.Kf2"
"8828","beta123","31...Rg8"
"8829","beta123","32.exf6"
"8830","beta124","1.d4"
"8831","beta124","1...e6"
"8832","beta124","2.e4"
"8833","beta124","2...Qh4"
"8834","beta124","3.Nc3"
"8835","beta124","3...Nc6"
"8836","beta124","4.Be3"
"8837","beta124","4...Bb4"
"8838","beta124","5.Nf3"
"8839","beta124","5...Qxe4"
"8840","beta124","6.Bd3"
"8841","beta124","6...Qg4"
"8842","beta124","7.O-O"
"8843","beta124","7...b6"
"8844","beta124","8.Ne5"
"8845","beta124","8...Qxd1"
"8846","beta124","9.Raxd1"
"8847","beta124","9...Bb7"
"8848","beta124","10.Nxc6"
"8849","beta124","10...Bxc6"
"8850","beta124","11.d5"
"8851","beta124","11...exd5"
"8852","beta124","12.Bd2"
"8853","beta124","12...O-O-O"
"8854","beta124","13.Ba6+"
"8855","beta124","13...Kb8"
"8856","beta124","14.a3"
"8857","beta124","14...Bd6"
"8858","beta124","15.Be3"
"8859","beta124","15...Re8"
"8860","beta124","16.Nb5"
"8861","beta124","16...Be5"
"8862","beta124","17.c3"
"8863","beta124","17...Re6"
"8864","beta124","18.Nd4"
"8865","beta124","18...Bxd4"
"8866","beta124","19.Bxd4"
"8867","beta124","19...Rg6"
"8868","beta124","20.b4"
"8869","beta124","20...Ba4"
"8870","beta124","21.Rde1"
"8871","beta124","21...Nf6"
"8872","beta124","22.c4"
"8873","beta124","22...c5"
"8874","beta124","23.Bxf6"
"8875","beta124","23...Rxf6"
"8876","beta124","24.bxc5"
"8877","beta124","24...dxc4"
"8878","beta124","25.Bxc4"
"8879","beta124","25...bxc5"
"8880","beta124","26.Rb1+"
"8881","beta124","26...Kc7"
"8882","beta124","27.Bb5"
"8883","beta124","27...d6"
"8884","beta124","28.Bxa4"
"8885","beta124","28...Ra8"
"8886","beta124","29.Rfd1"
"8887","beta124","29...a5"
